Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1926,1926-12-05 14:00:00,1.143,27.0,van Bladeren Record,27.0,0,447,198.0,
1927,1927-10-17 02:00:00,1.219,181.0,van Bladeren Record,181.0,0,514,222.0,
1928,1928-11-28 08:48:00,1.219,42.0,van Bladeren Record,42.0,0,575,181.0,
1929,1929-10-11 00:00:00,1.219,57.0,van Bladeren Record,57.0,0,753,329.0,
1930,1930-12-24 13:00:00,1.1159999999999999,26.0,van Bladeren Record,26.0,0,345,203.0,
1931,1932-01-22 19:00:00,1.219,42.0,van Bladeren Record,42.0,0,342,153.0,
1932,1933-01-16 08:00:00,1.219,32.0,van Bladeren Record,32.0,0,224,114.0,
1933,1933-11-11 23:00:00,1.219,227.0,van Bladeren Record,227.0,0,527,215.0,
1934,1934-12-07 20:00:00,1.219,38.0,van Bladeren Record,38.0,0,285,165.0,
1935,1935-12-04 02:00:00,1.219,319.0,van Bladeren Record,319.0,0,381,245.0,
1936,1936-11-09 19:00:00,1.219,652.0,van Bladeren Record,652.0,0,466,277.0,
1937,1937-12-23 11:00:00,1.219,87.0,van Bladeren Record,87.0,0,374,240.0,
1938,1939-02-07 22:00:00,1.219,137.0,van Bladeren Record,137.0,0,689,342.0,
1939,1939-11-28 14:00:00,1.219,183.0,van Bladeren Record,183.0,0,625,320.0,
1940,1940-11-09 02:12:00,1.219,210.0,van Bladeren Record,210.0,0,640,328.0,
1941,1942-02-17 10:00:00,1.2009999999999998,31.0,van Bladeren Record,31.0,0,424,260.0,
1942,1942-12-05 09:00:00,1.198,270.0,van Bladeren Record,270.0,0,998,342.0,
1943,1943-11-16 02:36:00,1.219,273.0,van Bladeren Record,273.0,0,903,363.0,
1944,1944-11-08 05:00:00,1.219,60.0,van Bladeren Record,60.0,0,435,328.0,
1945,1946-02-15 00:00:00,1.219,305.0,van Bladeren Record,305.0,0,452,300.0,
1946,1946-12-23 19:00:00,1.219,46.0,van Bladeren Record,46.0,0,667,277.0,
1947,1948-03-29 09:00:00,1.219,71.0,van Bladeren Record,71.0,0,718,247.0,
1948,1949-01-22 09:24:00,1.219,52.0,van Bladeren Record,52.0,0,410,181.0,
1949,1949-11-04 20:00:00,1.219,266.0,van Bladeren Record,266.0,0,618,185.0,
1950,1951-02-10 07:00:00,1.295,38.0,van Bladeren Record,38.0,0,531,246.0,
1951,1952-04-11 23:00:00,0.945,17.0,van Bladeren Record,17.0,0,420,175.0,
1952,1953-03-19 06:00:00,1.6,65.0,van Bladeren Record,65.0,0,683,228.0,
1953,1953-11-28 05:00:00,1.433,49.0,van Bladeren Record,49.0,0,434,235.0,
1954,1955-02-14 06:00:00,1.7530000000000001,82.0,van Bladeren Record,82.0,0,591,280.0,
1955,1955-11-22 01:00:00,1.219,33.0,van Bladeren Record,33.0,0,750,339.0,
1956,1956-10-31 05:12:00,1.219,33.0,van Bladeren Record,33.0,0,779,345.0,
1957,1957-10-11 07:24:00,1.219,33.0,van Bladeren Record,33.0,0,440,212.0,
1958,1958-11-11 07:00:00,0.823,11.588,,11.588,0,416,261.0,
1959,1959-11-02 22:36:00,0.899,14.92,,14.92,0,330,230.0,
1960,1960-10-01 00:00:00,0.052000000000000005,0.038,,0.038,0,2,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1961,1962-09-29 09:00:00,0.0,0.0,,0.0,0,1,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1962,1963-04-08 11:18:00,1.127,26.588,,26.588,0,523,180.0,
1963,1964-01-07 04:00:00,0.9009999999999999,15.005999999999998,,15.005999999999998,0,359,130.0,
1964,1964-12-20 21:48:00,1.11,25.572,,25.572,0,422,134.0,
1965,1966-01-30 08:24:00,1.01,20.088,,20.088,0,263,101.0,
1966,1967-04-10 15:54:00,3.653,391.976,,391.976,0,2045,332.0,
1967,1967-10-27 08:00:00,1.4569999999999999,51.325,,51.325,0,1370,290.0,
1968,1968-12-17 01:00:00,0.754,8.967,,8.967,0,692,247.0,
1969,1969-12-09 10:24:00,2.2119999999999997,145.991,,145.991,0,963,219.0,
1970,1971-02-23 07:54:00,1.085,24.127,,24.127,0,1414,331.0,
1971,1971-12-02 11:06:00,2.539,181.644,,181.644,0,1261,320.0,
1972,1972-10-04 11:30:00,1.068,23.17,,23.17,0,537,238.0,
1973,1973-12-20 23:42:00,0.885,14.32,,14.32,0,1298,340.0,
1974,1975-01-26 13:06:00,3.325,299.26099999999997,,299.26099999999997,0,1796,356.0,
1975,1976-02-12 07:24:00,2.7430000000000003,207.487,,207.487,0,1633,346.0,
1976,1977-02-05 02:12:00,1.19,30.558000000000003,,30.558000000000003,0,2034,342.0,
1977,1978-01-28 11:12:00,5.01,878.2180000000001,,878.2180000000001,0,2242,365.0,
1978,1979-03-04 05:42:00,0.747,8.726,,8.726,0,1205,357.0,
1979,1980-01-08 18:30:00,1.58,63.188,,63.188,0,2407,362.0,
1980,1981-01-25 15:30:00,1.16,28.623,,28.623,0,1728,327.0,
1981,1982-02-07 19:12:00,0.889,14.498,,14.498,0,854,287.0,
1982,1983-01-17 23:54:00,1.23,33.256,,33.256,0,1016,301.0,
1983,1984-01-01 02:54:00,0.618,5.0089999999999995,,5.0089999999999995,0,1237,311.0,
1984,1985-02-08 08:42:00,0.531,3.2119999999999997,,3.2119999999999997,0,924,305.0,
1985,1985-12-27 02:00:00,0.489,2.523,,2.523,0,943,323.0,
1986,1987-03-23 04:18:00,0.929,16.225,,16.225,0,1452,327.0,
1987,1988-03-19 00:36:00,0.75,8.829,,8.829,0,1324,316.0,
1988,1989-02-24 05:42:00,1.278,36.684,,36.684,0,1604,356.0,
1989,1989-12-02 12:24:00,1.033,21.28,,21.28,0,1423,341.0,
1990,1991-03-17 19:24:00,2.478,110.119,,110.119,0,1084,316.0,
1991,1992-07-07 05:12:00,0.35100000000000003,0.8109999999999999,,0.8109999999999999,0,451,204.0,
1992,1993-01-10 04:18:00,0.602,4.533,,4.533,0,592,210.0,
1993,1994-02-13 14:42:00,1.42,34.611999999999995,,34.611999999999995,0,791,281.0,
1994,1995-03-27 00:54:00,1.1059999999999999,21.284000000000002,,21.284000000000002,0,1085,316.0,
1995,1996-02-14 22:06:00,3.259,242.43,,242.43,0,1402,357.0,
1996,1997-03-08 23:54:00,1.767,53.012,,53.012,0,1772,354.0,
1997,1998-02-18 02:48:00,1.4480000000000002,35.955,,35.955,0,2590,365.0,
1998,1999-01-01 09:12:00,1.824,56.397,,56.397,0,2510,353.0,
1999,2000-02-11 12:26:00,3.458,295.08799999999997,,295.08799999999997,0,2799,347.0,
2000,2000-10-22 20:01:00,1.614,44.427,,44.427,0,4986,365.0,
2001,2001-12-02 22:48:00,0.835,11.557,,11.557,0,5271,364.0,
2002,2003-02-21 06:39:00,1.489,37.966,,37.966,0,5533,365.0,
2003,2004-03-14 13:55:00,2.3080000000000003,92.28200000000001,,92.28200000000001,0,4275,339.0,
2004,2005-01-19 23:01:00,1.7819999999999998,53.891000000000005,,53.891000000000005,0,43791,365.0,
2005,2006-03-01 13:50:00,3.19,225.68200000000002,,225.68200000000002,0,37043,365.0,
2006,2006-11-18 16:55:00,0.759,9.081,,9.081,0,37008,365.0,
2007,2008-01-24 00:22:00,3.2680000000000002,244.739,,244.739,0,23904,295.0,
2008,2009-02-05 11:25:00,1.732,50.981,,50.981,0,30269,352.0,
2009,2010-04-06 09:55:00,1.371,32.324,,32.324,0,38299,365.0,
2010,2010-12-16 21:52:00,3.525,314.343,,314.343,0,35589,352.0,
2011,2011-12-14 20:29:00,1.3030000000000002,29.276,,29.276,0,38773,366.0,
2012,2012-11-25 18:21:00,1.139,22.535,,22.535,0,38619,365.0,
2013,2014-03-11 08:20:00,3.695,366.798,,366.798,0,38720,365.0,
2014,2014-12-28 19:32:00,1.745,51.731,,51.731,0,40096,365.0,
2015,2016-03-11 04:44:00,1.3780000000000001,32.647,,32.647,0,32601,366.0,
2016,2017-02-23 00:30:00,1.675,47.76,,47.76,0,27311,362.0,
2017,2018-04-12 10:11:00,1.079,20.284000000000002,,20.284000000000002,0,20807,232.0,
