Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1922,1923-03-16 03:00:00,1.3719999999999999,218.0,van Bladeren Record,218.0,0.0,1128,344.0,
1923,1924-03-21 22:00:00,0.988,156.0,van Bladeren Record,156.0,0.0,951,346.0,
1924,1925-03-24 21:00:00,1.219,21.0,van Bladeren Record,21.0,0.0,880,353.0,
1925,1925-11-12 23:06:00,1.524,205.0,van Bladeren Record,205.0,0.0,799,356.0,
1926,1926-12-10 15:00:00,1.219,339.0,van Bladeren Record,339.0,0.0,739,333.0,
1927,1927-10-16 02:36:00,1.4169999999999998,124.0,van Bladeren Record,124.0,0.0,761,342.0,
1928,1928-11-24 07:12:00,1.219,152.0,van Bladeren Record,152.0,0.0,892,344.0,
1929,1929-10-28 19:36:00,1.219,22.0,van Bladeren Record,22.0,0.0,880,348.0,
1930,1930-12-17 19:24:00,1.219,73.0,van Bladeren Record,73.0,0.0,605,301.0,
1931,1932-01-22 03:12:00,1.219,200.0,van Bladeren Record,200.0,0.0,522,317.0,
1932,1932-12-03 19:36:00,1.219,147.0,van Bladeren Record,147.0,0.0,389,218.0,
1933,1933-11-29 02:00:00,1.494,160.0,van Bladeren Record,160.0,0.0,751,294.0,
1934,1934-11-19 16:00:00,1.198,254.0,van Bladeren Record,254.0,0.0,372,212.0,
1935,1935-12-07 04:00:00,1.219,552.0,van Bladeren Record,552.0,0.0,570,301.0,
1936,1936-11-09 05:00:00,1.219,241.0,van Bladeren Record,241.0,0.0,547,311.0,
1937,1937-10-22 02:00:00,1.219,114.0,van Bladeren Record,114.0,0.0,504,323.0,
1938,1938-12-24 03:00:00,1.219,131.0,van Bladeren Record,131.0,0.0,832,350.0,
1939,1939-11-28 05:30:00,1.219,168.0,van Bladeren Record,168.0,0.0,750,351.0,
1940,1940-11-09 05:00:00,1.28,410.0,van Bladeren Record,410.0,0.0,854,336.0,
1941,1942-01-06 15:00:00,1.158,447.0,van Bladeren Record,447.0,0.0,604,330.0,
1942,1942-12-03 13:00:00,1.219,29.0,van Bladeren Record,29.0,0.0,945,356.0,
1943,1944-02-04 00:00:00,1.517,118.0,van Bladeren Record,118.0,0.0,620,362.0,
1944,1944-10-19 12:00:00,1.369,45.0,van Bladeren Record,45.0,0.0,404,365.0,
1945,1945-12-28 18:00:00,1.9509999999999998,212.0,van Bladeren Record,212.0,0.0,436,359.0,
1946,1947-03-26 03:24:00,1.219,69.0,van Bladeren Record,69.0,0.0,1019,334.0,
1947,1948-01-05 15:12:00,1.219,299.0,van Bladeren Record,299.0,0.0,915,339.0,
1948,1949-01-21 22:24:00,1.219,177.0,van Bladeren Record,177.0,0.0,673,338.0,
1949,1949-11-04 16:00:00,1.219,80.0,van Bladeren Record,80.0,0.0,555,317.0,
1950,1950-12-31 05:00:00,1.219,262.0,van Bladeren Record,262.0,0.0,650,326.0,
1951,1951-10-25 01:48:00,1.219,46.0,van Bladeren Record,46.0,0.0,614,307.0,
1952,1952-11-30 00:24:00,1.219,189.0,van Bladeren Record,189.0,0.0,597,299.0,
1953,1953-11-30 19:00:00,1.219,108.0,van Bladeren Record,108.0,0.0,513,295.0,
1954,1955-02-02 22:00:00,1.219,73.0,van Bladeren Record,73.0,0.0,535,326.0,
1955,1955-11-15 21:00:00,1.219,68.0,van Bladeren Record,68.0,0.0,573,346.0,
1956,1957-02-10 00:00:00,1.676,82.0,van Bladeren Record,82.0,0.0,616,339.0,
1957,1958-01-20 10:00:00,1.936,12.0,van Bladeren Record,12.0,0.0,571,328.0,
1958,1959-01-26 06:00:00,2.076,65.0,van Bladeren Record,65.0,0.0,650,335.0,
1959,1959-11-18 10:00:00,0.9079999999999999,6.0,van Bladeren Record,6.0,0.0,337,244.0,
1960,1960-12-20 04:48:00,1.9080000000000001,6.0,van Bladeren Record,6.0,0.0,458,246.0,
1961,1962-04-26 15:12:00,0.638,48.0,van Bladeren Record,48.0,0.0,394,213.0,
1962,1962-11-07 23:06:00,0.6659999999999999,53.0,van Bladeren Record,53.0,0.0,610,233.0,
1963,1963-11-13 18:54:00,1.699,151.0,van Bladeren Record,151.0,0.0,681,228.0,
1964,1964-12-12 23:00:00,1.761,186.0,van Bladeren Record,186.0,0.0,705,224.0,
1965,1966-02-05 09:54:00,2.622,5.0,van Bladeren Record,5.0,0.0,450,180.0,
1966,1967-02-07 21:24:00,2.8939999999999997,2.0,van Bladeren Record,189.14417582417587,7.185185185185166,1192,355.0,
1967,1967-11-01 21:54:00,0.606,272.0,van Bladeren Record,272.0,0.0,951,334.0,
1968,1969-04-24 15:12:00,0.408,168.0,van Bladeren Record,168.0,0.0,952,309.0,
1969,1969-11-29 19:30:00,3.353,75.0,van Bladeren Record,75.0,0.0,649,252.0,
1970,1971-04-08 13:42:00,2.7689999999999997,12.0,van Bladeren Record,12.0,0.0,739,257.0,
1971,1972-01-21 09:18:00,2.017,42.0,van Bladeren Record,42.0,0.0,805,307.0,
1972,1972-11-06 03:36:00,0.9309999999999999,219.0,van Bladeren Record,219.0,0.0,682,256.0,
1973,1974-04-03 09:54:00,1.607,408.0,van Bladeren Record,408.0,0.0,793,209.0,
1974,1975-04-13 16:18:00,3.08,222.0,van Bladeren Record,222.0,0.0,864,270.0,
1975,1976-05-04 04:54:00,4.125,385.0,van Bladeren Record,385.0,0.0,1102,343.0,
1976,1977-02-01 02:42:00,3.095,46.0,van Bladeren Record,46.0,0.0,1250,340.0,
1977,1978-03-10 02:54:00,3.99,84.0,van Bladeren Record,84.0,0.0,1576,348.0,
1978,1979-03-02 12:36:00,1.6769999999999998,49.0,van Bladeren Record,49.0,0.0,1306,351.0,
1979,1979-11-26 02:24:00,2.11,175.0,van Bladeren Record,175.0,0.0,1767,335.0,
1980,1981-03-01 13:42:00,1.71,7.0,van Bladeren Record,7.0,0.0,2730,361.0,
1981,1982-01-14 21:18:00,2.82,17.0,van Bladeren Record,17.0,0.0,1892,358.0,
1982,1982-12-22 07:54:00,0.73,336.0,van Bladeren Record,336.0,0.0,939,253.0,
1983,1983-11-24 04:12:00,1.1,22.0,van Bladeren Record,22.0,0.0,1165,269.0,
1984,1985-01-17 08:54:00,3.7,26.0,van Bladeren Record,26.0,0.0,720,259.0,
1985,1985-11-02 04:30:00,1.242,53.0,van Bladeren Record,53.0,0.0,317,141.0,
1986,1987-03-27 22:00:00,1.338,119.0,van Bladeren Record,119.0,0.0,1008,263.0,
1987,1988-03-12 17:24:00,1.761,7.0,van Bladeren Record,7.0,0.0,1338,323.0,
1988,1989-02-17 13:00:00,2.419,26.0,van Bladeren Record,26.0,0.0,1100,321.0,
1989,1990-03-14 08:24:00,0.723,3.0,van Bladeren Record,3.0,0.0,924,312.0,
1990,1991-03-15 12:36:00,1.334,6.0,van Bladeren Record,6.0,0.0,520,234.0,
1991,1991-12-12 08:00:00,0.515,30.0,van Bladeren Record,30.0,0.0,191,114.0,
1992,1992-12-25 00:54:00,0.6729999999999999,16.0,van Bladeren Record,16.0,0.0,162,77.0,
1993,1994-02-16 09:48:00,1.415,384.0,van Bladeren Record,384.0,0.0,521,221.0,
1994,1995-03-26 12:54:00,1.065,15.992,,15.992,0.0,556,213.0,
1995,1996-02-14 03:24:00,3.986,384.004,,384.004,0.0,914,300.0,
1996,1997-03-05 23:18:00,5.72,697.36,,749.0029830322928,3.9999999999999956,1192,326.0,
1997,1998-01-02 22:42:00,1.1179999999999999,17.679000000000002,,17.679000000000002,0.0,1138,352.0,
1998,1998-12-28 03:42:00,1.681,47.096000000000004,,47.096000000000004,0.0,1254,338.0,
1999,2000-02-11 02:37:00,4.178,417.93800000000005,,417.93800000000005,0.0,1350,335.0,
2000,2000-12-11 15:33:00,1.228,21.461,,21.461,0.0,1724,359.0,
2001,2001-11-27 08:13:00,1.173,19.522000000000002,,19.522000000000002,0.0,1433,355.0,
2002,2003-01-26 18:08:00,0.5720000000000001,4.252,,4.252,0.0,1256,355.0,
2003,2004-02-25 04:09:00,1.037,15.136,,15.136,0.0,4929,357.0,
2004,2005-01-23 17:07:00,0.836,9.705,,9.705,0.0,41264,353.0,
2005,2006-02-11 05:25:00,1.298,24.455,,24.455,0.0,39303,365.0,
2006,2006-11-18 19:33:00,0.51,3.1860000000000004,,3.1860000000000004,0.0,29766,365.0,
2007,2008-01-23 09:56:00,1.814,57.138999999999996,,57.138999999999996,0.0,27298,366.0,
2008,2008-11-13 05:06:00,0.9440000000000001,12.468,,12.468,0.0,30154,365.0,
2009,2010-01-26 18:04:00,0.9259999999999999,11.982999999999999,,11.982999999999999,0.0,28993,365.0,
2010,2010-12-16 15:37:00,4.253,431.64,,431.64,0.0,26947,365.0,
2011,2012-09-06 17:42:00,0.878,10.737,,10.737,0.0,25500,365.0,
2012,2012-10-28 06:22:00,0.861,10.312999999999999,,10.312999999999999,0.0,28946,365.0,
2013,2014-03-11 22:47:00,2.247,98.443,,98.443,0.0,34342,365.0,
2014,2014-12-28 11:39:00,0.898,11.247,,11.247,0.0,31783,365.0,
