Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1955,1956-02-25 08:00:00,1.067,47.067,,47.067,0.0,100,100.0,
1956,1957-01-31 08:00:00,0.5489999999999999,11.385,,11.385,0.0,109,109.0,
1957,1958-01-20 08:00:00,1.524,99.087,,99.087,0.0,81,81.0,
1958,1959-02-09 08:00:00,1.9809999999999999,171.34099999999998,,171.34099999999998,0.0,113,110.0,
1959,1959-12-08 15:00:00,0.884,31.775,,31.775,0.0,68,63.0,
1960,1960-12-03 15:00:00,1.463,90.985,,90.985,0.0,69,64.0,
1961,1962-04-25 15:00:00,0.366,3.9,,3.9,0.0,39,38.0,
1962,1963-01-24 08:00:00,0.778,24.3,van Bladeren Record,24.3,0.0,453,162.0,
1963,1964-01-26 15:12:00,0.6679999999999999,17.7,van Bladeren Record,17.7,0.0,353,129.0,
1964,1964-10-22 02:12:00,0.9209999999999999,34.6,van Bladeren Record,34.6,0.0,540,171.0,
1965,1966-01-28 07:48:00,0.591,13.7,van Bladeren Record,13.7,0.0,270,107.0,
1966,1967-02-03 11:48:00,2.3609999999999998,247.2,van Bladeren Record,247.2,0.0,934,194.0,
1967,1968-04-19 20:30:00,0.243,1.6,van Bladeren Record,1.6,0.0,338,158.0,
1968,1969-03-14 05:54:00,0.8140000000000001,26.7,van Bladeren Record,26.7,0.0,665,181.0,
1969,1969-12-08 10:36:00,2.553,291.0,van Bladeren Record,291.0,0.0,630,197.0,
1970,1971-01-22 12:48:00,0.8690000000000001,30.7,van Bladeren Record,30.7,0.0,666,241.0,
1971,1972-02-28 17:48:00,1.0759999999999998,47.9,van Bladeren Record,47.9,0.0,716,249.0,
1972,1972-11-08 01:36:00,0.306,2.4,van Bladeren Record,2.4,0.0,504,207.0,
1973,1974-01-30 11:48:00,1.5030000000000001,96.3,van Bladeren Record,96.3,0.0,1065,293.0,
1974,1975-02-15 09:48:00,1.385,81.2,van Bladeren Record,81.2,0.0,899,231.0,
1975,1976-02-12 04:18:00,2.2969999999999997,233.4,van Bladeren Record,233.4,0.0,898,293.0,
1976,1977-03-17 13:30:00,0.711,20.2,van Bladeren Record,20.2,0.0,638,239.0,
1977,1978-01-07 08:48:00,0.779,24.4,van Bladeren Record,24.4,0.0,1233,297.0,
1978,1979-02-11 16:54:00,0.494,8.6,van Bladeren Record,8.6,0.0,878,279.0,
1979,1980-02-21 00:49:00,1.9,157.0,van Bladeren Record,157.0,0.0,1154,277.0,
1980,1981-01-10 04:24:00,0.695,19.2,van Bladeren Record,19.2,0.0,826,246.0,
1981,1982-02-27 10:12:00,0.44,6.3,van Bladeren Record,6.3,0.0,445,208.0,
1982,1983-03-24 03:00:00,0.43700000000000006,6.2,van Bladeren Record,6.2,0.0,532,206.0,
1983,1983-12-08 14:18:00,0.509,9.3,van Bladeren Record,9.3,0.0,373,154.0,
1984,1985-02-09 04:42:00,0.816,26.9,van Bladeren Record,26.9,0.0,385,187.0,
1985,1985-12-30 21:24:00,0.264,1.8,van Bladeren Record,1.8,0.0,194,104.0,
1986,1987-01-16 03:36:00,0.493,4.8,van Bladeren Record,4.8,0.0,235,106.0,
1987,1988-03-13 09:12:00,1.0,31.6,van Bladeren Record,31.6,0.0,316,153.0,
1988,1989-03-16 13:18:00,0.298,1.2,van Bladeren Record,1.2,0.0,136,101.0,
