Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1972,1973-09-14 06:54:00,0.069,0.054000000000000006,,0.054000000000000006,0.0,60,28.0,Excluded: Less than 91 days (1 Hydroquarter)
1973,1973-12-06 21:54:00,1.67,22.1,van Bladeren Record,24.341428571428565,32.53968253968253,739,148.0,Excluded: RT exceeded 32.5%
1974,1975-01-17 23:30:00,1.01,8.76,van Bladeren Record,8.76,0.0,1453,214.0,
1975,1976-02-05 16:42:00,0.534,2.41,van Bladeren Record,2.41,0.0,1793,247.0,
1976,1976-12-28 13:54:00,1.16,11.62,van Bladeren Record,11.62,0.0,1398,253.0,
1977,1978-01-28 21:30:00,1.07,9.82,van Bladeren Record,9.82,0.0,1037,216.0,
1978,1978-12-31 14:42:00,0.264,0.38,van Bladeren Record,0.38,0.0,322,128.0,
1979,1980-02-18 05:30:00,0.742,4.85,van Bladeren Record,4.85,0.0,866,200.0,
1980,1980-12-16 12:18:00,0.895,6.99,van Bladeren Record,6.99,0.0,687,172.0,
1981,1981-10-24 19:30:00,0.273,0.42,van Bladeren Record,0.42,0.0,442,147.0,
1982,1983-02-05 01:00:00,0.19,0.23,van Bladeren Record,0.23,0.0,214,103.0,
1983,1983-12-26 15:12:00,0.519,3.53,van Bladeren Record,3.53,0.0,265,103.0,
1984,1985-02-07 16:24:00,0.272,0.41,van Bladeren Record,0.41,0.0,266,99.0,
1985,1985-12-21 21:00:00,0.037000000000000005,0.02,van Bladeren Record,0.02,0.0,176,97.0,
1986,1987-01-07 16:36:00,0.494,2.02,van Bladeren Record,2.02,0.0,542,162.0,
1987,1987-11-22 17:24:00,0.542,2.5,van Bladeren Record,2.5,0.0,421,140.0,
1988,1989-03-24 06:12:00,0.175,0.2,van Bladeren Record,0.2,0.0,245,105.0,
1989,1989-12-09 23:12:00,0.207,0.25,van Bladeren Record,0.25,0.0,209,101.0,
1990,1991-02-01 06:00:00,0.674,4.01,van Bladeren Record,4.01,0.0,417,153.0,
1991,1992-01-19 19:24:00,0.33,0.72,van Bladeren Record,0.72,0.0,143,88.0,
1992,1992-12-28 01:00:00,0.15,0.16,van Bladeren Record,0.16,0.0,182,99.0,
1993,1993-10-07 18:18:00,0.231,0.3,van Bladeren Record,0.3,0.0,185,92.0,
1994,1994-12-10 16:18:00,0.038,0.023,,0.023,0.0,444,160.0,
1995,1996-02-12 16:18:00,0.53,2.356,,2.356,0.0,438,164.0,
1996,1997-03-10 17:42:00,0.307,0.5870000000000001,,0.5870000000000001,0.0,312,144.0,
1997,1998-01-02 06:18:00,0.22,0.27899999999999997,,0.27899999999999997,0.0,404,146.0,
1998,1998-12-18 20:42:00,0.5379999999999999,2.436,,2.436,0.0,455,136.0,
1999,2000-03-18 12:48:00,0.73,4.729,,4.729,0.0,1126,153.0,
2000,2000-12-22 01:24:00,0.19,0.226,,0.226,0.0,443,141.0,
2001,2001-12-17 21:26:00,0.308,0.5920000000000001,,0.5920000000000001,0.0,372,148.0,
2002,2002-12-28 15:38:00,0.114,0.11,,0.11,0.0,287,122.0,
2003,2004-03-06 14:40:00,0.257,0.355,,0.355,0.0,224,121.0,
2004,2005-02-27 17:00:00,0.078,0.064,,0.064,0.0,11651,325.0,
2005,2006-03-04 01:36:00,0.36200000000000004,0.9390000000000001,,0.9390000000000001,0.0,43131,365.0,
2006,2007-04-13 16:16:00,0.062,0.046,,0.046,0.0,43096,365.0,
2007,2008-01-23 17:23:00,0.475,1.86,,1.86,0.0,43331,366.0,
2008,2009-05-09 13:32:00,0.287,0.48100000000000004,,0.48100000000000004,0.0,43367,365.0,
2009,2010-01-09 13:24:00,0.805,5.771,,5.771,0.0,43355,365.0,
2010,2010-12-19 15:48:00,0.35600000000000004,0.897,,0.897,0.0,43646,365.0,
2011,2012-03-30 18:34:00,0.301,0.5539999999999999,,0.5539999999999999,0.0,43859,366.0,
2012,2013-01-20 00:24:00,0.483,1.933,,1.933,0.0,28106,365.0,
2013,2014-03-13 13:12:00,1.347,17.953,,17.953,0.0,42019,365.0,
2014,2014-11-15 14:48:00,0.141,0.14800000000000002,,0.14800000000000002,0.0,41664,351.0,
2015,2016-04-26 20:00:00,0.129,0.131,,0.131,0.0,40039,346.0,
2016,2017-05-13 15:24:00,0.061,0.045,,0.045,0.0,35569,364.0,
2017,2017-12-06 15:12:00,0.034,0.02,,0.02,0.0,11081,114.0,
