Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1984,1985-05-14 03:12:00,0.02,0.0,,0.1238,0,91,63.0,
1985,1986-05-12 08:54:00,0.01,0.0,,0.0438,0,55,44.0,
1986,1986-10-06 08:54:00,-1.85,0.0,,0.0,0,233,161.0,
1987,1988-02-26 07:42:00,1.069,0.0,,52.4,0,377,183.0,
1988,1989-02-23 05:48:00,0.62,0.0,,21.81,0,390,213.0,
1989,1990-01-30 16:30:00,0.19,0.0,,3.648,0,279,160.0,
1990,1991-03-26 05:24:00,0.354,0.0,,9.17,0,259,144.0,
1991,1991-10-04 11:24:00,-1.93,0.0,,0.0,0,268,251.0,
1992,1993-02-24 07:00:00,0.31,0.0,,7.633,0,289,289.0,
1993,1993-10-01 07:00:00,-3.4,0.0,,0.0,0,258,256.0,
1994,1995-05-24 09:18:00,-16.3,0.0,,0.0,0,229,155.0,
1995,1996-02-16 00:00:00,0.5589999999999999,18.636,,18.636,0,292,162.0,
1996,1997-02-13 23:42:00,0.415,11.865,,11.865,0,246,158.0,
1997,1998-01-30 10:00:00,0.508,16.119,,16.119,0,363,199.0,
1998,1999-02-05 08:30:00,0.63,22.348000000000003,,22.348000000000003,0,342,191.0,
1999,2000-02-24 07:24:00,1.77,177.15,,177.15,0,1618,268.0,
2000,2001-02-21 08:48:00,0.54,17.683,,17.683,0,1039,269.0,
2001,2002-01-03 15:26:00,0.486,15.072000000000001,,15.072000000000001,0,529,191.0,
2002,2003-03-24 00:00:00,-2.25,0.0,,0.0,0,52,52.0,
2003,2004-03-08 00:00:00,0.53,17.189,,17.189,0,52,52.0,
2004,2004-10-04 00:00:00,-0.6990000000000001,0.0,,0.0,0,52,52.0,
2005,2006-03-06 00:00:00,0.27,6.196000000000001,,6.196000000000001,0,14126,201.0,
2006,2007-01-10 22:42:00,-1.206,0.0,,0.0,0,29042,278.0,
2007,2008-01-10 01:35:00,0.44,12.964,,12.964,0,15846,167.0,
2008,2009-03-02 08:00:00,0.15,2.555,,2.555,0,14403,177.0,
2009,2010-02-20 15:57:00,0.5820000000000001,19.813,,19.813,0,25680,364.0,
2010,2011-01-22 05:29:00,1.14,60.18600000000001,,60.18600000000001,0,41249,350.0,
2011,2012-02-24 15:22:00,0.136,2.205,,2.205,0,42235,347.0,
2012,2013-01-21 02:24:00,0.99,44.513000000000005,,44.513000000000005,0,39214,328.0,
2013,2014-02-03 00:00:00,0.564,18.89,,18.89,0,3923,73.0,Excluded: Less than 91 days (1 Hydroquarter)
2014,2015-04-13 00:00:00,-0.69,0.0,,0.0,0,12158,138.0,
2015,2015-10-01 00:16:00,-3.197,0.0,,0.0,0,43231,366.0,
2016,2017-02-24 12:33:00,0.6859999999999999,25.438000000000002,,25.438000000000002,0,43801,365.0,
2017,2018-02-26 00:00:00,0.364,9.73,,9.73,0,15675,148.0,
