Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1983,1984-07-11 19:06:00,0.39299999999999996,1.564,,1.564,0.0,477,110.0,
1984,1985-05-02 21:06:00,0.838,8.67,van Bladeren Record,8.67,0.0,984,251.0,
1985,1985-12-26 14:36:00,1.575,69.37,van Bladeren Record,69.37,0.0,1588,292.0,
1986,1986-10-28 19:06:00,2.149,50.64,van Bladeren Record,50.64,0.0,1504,244.0,
1987,1988-01-07 23:12:00,1.462,25.61,van Bladeren Record,25.61,0.0,1383,239.0,
1988,1989-06-04 15:42:00,1.0070000000000001,12.54,van Bladeren Record,12.54,0.0,1365,282.0,
1989,1990-03-04 23:54:00,1.218,18.14,van Bladeren Record,18.14,0.0,1204,238.0,
1990,1991-01-24 16:06:00,1.392,23.37,van Bladeren Record,23.37,0.0,1403,277.0,
1991,1992-02-19 20:06:00,0.852,8.65,van Bladeren Record,8.65,0.0,1205,275.0,
1992,1993-01-30 19:18:00,1.705,33.88,van Bladeren Record,33.88,0.0,1351,251.0,
1993,1994-02-12 18:36:00,1.919,41.66,van Bladeren Record,41.66,0.0,1337,252.0,
1994,1995-02-18 22:42:00,1.6580000000000001,33.787,,33.787,0.0,1496,285.0,
1995,1996-01-19 01:06:00,2.592,67.079,,67.079,0.0,1329,224.0,
1996,1997-03-11 19:00:00,2.178,48.453,,48.453,0.0,1398,237.0,
1997,1997-12-29 18:54:00,2.189,48.79,,48.79,0.0,1331,277.0,
1998,1999-04-26 23:54:00,1.5090000000000001,28.096,,28.096,0.0,1360,257.0,
1999,2000-03-26 13:24:00,2.349,53.827,,53.827,0.0,1684,274.0,
2000,2000-10-20 18:06:00,2.082,45.563,,45.563,0.0,1553,246.0,
2001,2001-11-15 14:01:00,2.418,56.381,,56.381,0.0,1696,293.0,
2002,2003-03-23 17:40:00,2.388,55.077,,55.077,0.0,5121,317.0,
2003,2004-05-17 14:37:00,2.193,48.928999999999995,,48.928999999999995,0.0,21268,319.0,
2004,2005-01-18 23:40:00,2.168,48.137,,48.137,0.0,37333,364.0,
2005,2006-01-30 18:04:00,2.5610000000000004,65.115,,65.115,0.0,23687,347.0,
2006,2006-12-28 18:19:00,1.591,31.15,,31.15,0.0,19112,328.0,
2007,2007-12-11 16:53:00,2.728,75.668,,76.15358241758246,0.29411764705882376,11531,303.0,
2008,2009-02-04 12:18:00,2.866,75.668,,85.40716483516483,5.367647058823525,26647,365.0,
2009,2010-04-05 13:02:00,1.518,28.427,,28.427,0.0,24712,365.0,
2010,2011-03-15 18:18:00,2.583,66.49600000000001,,66.49600000000001,0.0,23234,365.0,
2011,2012-09-06 16:41:00,2.205,49.284,,49.284,0.0,25685,358.0,
2012,2012-11-24 23:43:00,2.119,46.666000000000004,,46.666000000000004,0.0,33499,365.0,
2013,2014-02-09 03:23:00,2.537,63.575,,63.575,0.0,31835,365.0,
2014,2014-12-27 17:55:00,2.265,51.152,,51.152,0.0,28795,365.0,
2015,2016-03-09 22:53:00,2.4459999999999997,58.028,,58.028,0.0,21934,366.0,
2016,2016-11-11 02:09:00,2.244,50.494,,50.494,0.0,19068,365.0,
2017,2018-03-21 19:03:00,2.459,58.802,,58.802,0.0,14943,233.0,
