Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1963,1964-09-24 08:00:00,-20.535,0.0,,0.0,0,45,45.0,Excluded: Less than 91 days (1 Hydroquarter)
1964,1964-12-30 10:00:00,-15.838,0.0,,0.0,0,63,60.0,
1965,1966-03-04 09:12:00,-13.187999999999999,0.0,,0.0,0,93,77.0,
1966,1967-05-26 16:00:00,-4.868,0.0,,0.0,0,146,108.0,
1967,1967-10-05 10:00:00,-7.428999999999999,0.0,,0.0,0,146,104.0,
1968,1969-06-10 20:48:00,-6.197,0.0,,0.0,0,277,174.0,
1969,1970-01-01 07:24:00,-5.417000000000001,0.0,,0.0,0,155,130.0,
1970,1971-05-16 18:30:00,-10.787,0.0,,0.0,0,141,119.0,
1971,1972-03-22 14:24:00,0.419,18.357,,18.357,0,249,168.0,
1972,1972-10-09 16:48:00,-0.446,0.0,,0.0,0,109,91.0,
1973,1974-02-26 17:12:00,0.667,37.966,,37.966,0,219,160.0,
1974,1975-02-17 00:42:00,0.785,49.086999999999996,,49.086999999999996,0,153,113.0,
1975,1976-02-01 06:36:00,0.409,17.680999999999997,,17.680999999999997,0,124,93.0,
1976,1977-02-08 14:18:00,1.0170000000000001,74.032,,74.032,0,218,102.0,
1977,1978-02-14 09:36:00,0.922,63.339,,63.339,0,294,140.0,
1978,1979-03-04 10:24:00,0.36,14.508,,14.508,0,132,91.0,
1979,1980-04-11 18:06:00,0.046,0.633,,0.633,0,295,154.0,
1980,1981-01-19 01:30:00,0.965,68.098,,68.098,0,415,219.0,
1981,1981-10-04 03:00:00,-0.599,0.0,,0.0,0,323,204.0,
1982,1982-10-02 14:00:00,-6.195,0.0,,0.0,0,151,119.0,
1983,1984-04-01 20:18:00,-15.907,0.0,,0.0,0,244,179.0,
1984,1985-03-20 13:36:00,0.145,3.5980000000000003,,3.5980000000000003,0,408,219.0,
1985,1985-10-01 06:12:00,-0.69,0.0,,0.0,0,385,263.0,
1986,1986-10-01 00:24:00,-8.255,0.0,,0.0,0,352,230.0,
1987,1988-04-12 06:06:00,0.085,1.6,,1.6,0,293,185.0,
1988,1988-11-06 13:00:00,-0.015,0.0,,0.0,0,289,169.0,
1989,1989-12-16 17:42:00,-4.289,0.0,,0.0,0,375,212.0,
1990,1991-04-30 06:54:00,-10.06,0.0,,0.0,0,249,171.0,
1991,1991-10-01 06:36:00,-13.025,0.0,,0.0,0,129,110.0,
1992,1993-03-06 22:54:00,-7.013999999999999,0.0,,0.0,0,325,179.0,
1993,1994-02-11 11:18:00,-11.989,0.0,,0.0,0,254,184.0,
1994,1995-07-14 12:12:00,-15.738,0.0,,0.0,0,187,162.0,
1995,1996-02-15 05:42:00,0.44,19.807000000000002,,19.807000000000002,0,240,194.0,
1996,1997-01-31 23:36:00,0.217,6.657,,6.657,0,256,195.0,
1997,1997-10-01 06:00:00,-0.025,0.0,,0.0,0,469,257.0,
1998,1999-02-05 06:00:00,0.998,71.84100000000001,,71.84100000000001,0,441,198.0,
1999,2000-02-24 04:24:00,2.25,266.961,,266.961,0,934,203.0,
2000,2001-03-19 04:24:00,0.43,19.122,,19.122,0,801,235.0,
2001,2001-12-08 06:36:00,0.18,5.0089999999999995,,5.0089999999999995,0,723,300.0,
2002,2002-10-01 08:00:00,-1.2570000000000001,0.0,,0.0,0,757,365.0,
2003,2004-03-12 08:00:00,0.51,24.948,,24.948,0,284,284.0,
2004,2004-10-18 00:00:00,0.003,0.02,,0.02,0,36414,336.0,
2005,2006-03-07 16:27:00,0.136,3.264,,3.264,0,39232,365.0,
2006,2006-10-01 00:08:00,-1.298,0.0,,0.0,0,43771,365.0,
2007,2008-01-10 03:53:00,0.385,16.098,,16.098,0,43889,366.0,
2008,2008-10-01 00:05:00,-2.03,0.0,,0.0,0,40263,365.0,
2009,2010-05-19 06:09:00,-0.095,0.0,,0.0,0,36271,325.0,
2010,2011-01-20 22:07:00,0.28600000000000003,10.171,,10.171,0,42463,365.0,
2011,2012-02-26 16:07:00,-1.7180000000000002,0.0,,0.0,0,36977,322.0,
2012,2013-01-21 00:00:00,0.62,33.847,,33.847,0,10218,168.0,
2013,2014-02-08 08:00:00,0.401,17.147000000000002,,17.147000000000002,0,22238,340.0,
2014,2014-10-01 01:46:00,-0.539,0.0,,0.0,0,17578,179.0,
2015,2015-10-05 00:00:00,-12.94,0.0,,0.0,0,14270,140.0,
2016,2017-04-16 02:12:00,-0.778,0.0,,0.0,0,38921,347.0,
2017,2018-05-15 06:12:00,-1.12,0.0,,0.0,0,28432,240.0,
