Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1957,1958-01-04 02:00:00,7.62,2884.0,van Bladeren Record,799.8871328671289,238.66666666666666,61,58.0,Excluded: RT exceeded 238.7%
1958,1958-12-12 08:00:00,3.505,255.0,van Bladeren Record,271.627604895104,55.77777777777777,79,78.0,Excluded: RT exceeded 55.8%
1959,1959-12-24 08:00:00,1.402,14.0,van Bladeren Record,30.42,0.0,49,45.0,
1960,1961-02-14 08:00:00,1.524,21.0,van Bladeren Record,38.04,0.0,65,64.0,
1961,1962-01-22 08:00:00,1.341,10.0,van Bladeren Record,27.01,0.0,25,24.0,
1962,1962-12-13 08:30:00,2.591,103.0,van Bladeren Record,154.2936538461537,15.155555555555566,38,36.0,
1963,1964-01-27 08:00:00,1.341,10.0,van Bladeren Record,27.01,0.0,31,29.0,
1964,1964-11-11 08:30:00,2.6210000000000004,106.0,van Bladeren Record,158.14487762237752,16.48888888888891,80,76.0,
1965,1966-02-17 16:00:00,2.7739999999999996,125.0,van Bladeren Record,177.7861188811185,23.28888888888887,449,246.0,Excluded: RT exceeded 23.3%
1966,1967-02-08 11:48:00,1.751,61.0,van Bladeren Record,61.0,0.0,1127,262.0,
1967,1967-11-18 08:48:00,2.231,114.0,van Bladeren Record,114.0,0.0,1054,247.0,
1968,1969-03-15 06:12:00,1.676,55.0,van Bladeren Record,55.0,0.0,1409,321.0,
1969,1969-11-11 09:24:00,0.835,9.0,van Bladeren Record,9.0,0.0,852,257.0,
1970,1970-12-31 22:49:00,1.484,40.0,van Bladeren Record,40.0,0.0,1045,247.0,
1971,1972-03-06 11:00:00,1.476,40.0,van Bladeren Record,40.0,0.0,1197,267.0,
1972,1972-12-12 22:12:00,0.937,12.0,van Bladeren Record,12.0,0.0,778,211.0,
1973,1973-12-11 12:12:00,1.413,35.0,van Bladeren Record,35.0,0.0,1435,317.0,
1976,1977-03-08 18:48:00,0.894,193.0,van Bladeren Record,193.0,0.0,1565,221.0,
1977,1978-01-13 06:54:00,2.92,234.0,van Bladeren Record,234.0,0.0,2200,334.0,
1978,1979-08-27 10:48:00,1.53,43.0,van Bladeren Record,43.0,0.0,1410,317.0,
1979,1979-12-10 00:36:00,2.62,175.0,van Bladeren Record,175.0,0.0,1332,326.0,
1980,1981-02-03 16:54:00,4.37,692.0,van Bladeren Record,692.0,0.0,1207,293.0,
1981,1981-12-31 08:54:00,1.85,71.0,van Bladeren Record,71.0,0.0,1039,308.0,
1982,1983-01-01 03:18:00,2.38,135.0,van Bladeren Record,135.0,0.0,1095,323.0,
1983,1984-03-08 13:00:00,1.47,39.0,van Bladeren Record,39.0,0.0,757,244.0,
1984,1985-02-10 01:24:00,3.778,468.0,van Bladeren Record,468.0,0.0,983,282.0,
1985,1986-04-21 07:54:00,1.4580000000000002,38.0,van Bladeren Record,38.0,0.0,769,286.0,
1986,1987-01-10 20:54:00,2.448,146.0,van Bladeren Record,146.0,0.0,532,226.0,
1987,1988-01-09 04:48:00,2.017,89.0,van Bladeren Record,89.0,0.0,996,280.0,
1988,1988-10-23 09:12:00,0.439,2.0,van Bladeren Record,2.0,0.0,438,210.0,
1989,1989-11-27 12:42:00,1.345,31.0,van Bladeren Record,31.0,0.0,562,241.0,
1990,1991-03-22 06:24:00,1.295,28.0,van Bladeren Record,28.0,0.0,393,198.0,
1991,1991-11-16 20:54:00,0.958,14.0,van Bladeren Record,14.0,0.0,332,175.0,
1992,1992-12-12 09:24:00,2.77,125.0,van Bladeren Record,125.0,0.0,455,195.0,
1993,1993-11-27 16:36:00,0.172,0.2,van Bladeren Record,0.2,0.0,264,132.0,
1994,1995-03-24 11:12:00,1.629,76.063,,76.063,0.0,502,168.0,
1995,1996-02-13 17:48:00,3.304,296.98900000000003,,296.98900000000003,0.0,733,228.0,
1996,1997-03-06 03:42:00,1.6740000000000002,54.336000000000006,,54.336000000000006,0.0,474,175.0,
1997,1997-11-25 22:12:00,0.062,0.032,,0.032,0.0,332,176.0,
1998,1998-12-03 15:00:00,1.636,51.306999999999995,,51.306999999999995,0.0,433,163.0,
1999,1999-10-26 08:06:00,1.348,31.631999999999998,,31.631999999999998,0.0,848,83.0,Excluded: Less than 91 days (1 Hydroquarter)
