,GEV,GLO,GPA,LNO,LP3,PE3
2,1.13981208193,1.14348799236,1.13896246223,1.14230603709,1.14750392465,1.14230262804
5,1.6582774745,1.60972624817,1.74774685814,1.64577735276,1.70942132002,1.64595268591
10,1.92999506242,1.88884925667,1.96514030703,1.9163267361,2.00473438071,1.91646020506
20,2.14745367286,2.15030463254,2.08024810971,2.14366020943,2.23542764112,2.14362961066
50,2.37734441263,2.48778323126,2.1538926707,2.4038274699,2.47154538715,2.40342259569
100,2.51815768379,2.74271478666,2.18019072501,2.57984445042,2.61169919789,2.57905261344
200,2.63633231897,2.99956309455,2.19411529938,2.74276119158,2.72655116282,2.74150224967
