Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1986,1987-03-30 11:00:00,-9.1,0.0,,0.0,0,290,125.0,
1987,1988-03-17 22:48:00,-4.883,0.0,,0.0,0,488,227.0,
1988,1989-03-13 15:54:00,-5.885,0.0,,0.0,0,385,194.0,
1989,1989-10-01 04:54:00,-6.872999999999999,0.0,,0.0,0,497,202.0,
1990,1991-03-23 00:12:00,-2.055,0.0,,0.0,0,255,161.0,
1991,1991-10-01 07:48:00,-3.2689999999999997,0.0,,0.0,0,255,163.0,
1992,1992-12-27 09:12:00,-5.446000000000001,0.0,,0.0,0,453,216.0,
1993,1994-02-15 08:00:00,-7.524,0.0,,0.0,0,380,199.0,
1994,1995-04-01 15:30:00,-5.202000000000001,0.0,,0.0,0,400,229.0,
1995,1996-03-13 23:30:00,-3.695,0.0,,0.0,0,378,225.0,
1996,1997-06-17 07:48:00,-0.175,0.0,,0.0,0,259,140.0,
1997,1997-10-01 06:12:00,-0.386,0.0,,0.0,0,542,258.0,
1998,1999-01-03 02:00:00,-2.121,0.0,,0.0,0,425,210.0,
1999,2000-02-12 06:39:00,1.6159999999999999,670.127,,670.127,0,597,252.0,
2000,2000-10-01 04:21:00,0.111,10.552999999999999,,10.552999999999999,0,756,283.0,
2001,2001-12-15 01:04:00,0.688,173.37900000000002,,173.37900000000002,0,1066,316.0,
2002,2002-10-01 17:29:00,-0.622,0.0,,0.0,0,923,314.0,
2003,2003-10-01 07:57:00,-3.088,0.0,,0.0,0,28312,350.0,
2004,2004-10-01 10:28:00,-4.31,0.0,,0.0,0,34539,365.0,
2005,2006-05-16 17:04:00,-5.7989999999999995,0.0,,0.0,0,24247,355.0,
2006,2006-10-01 01:05:00,-6.917000000000001,0.0,,0.0,0,16886,365.0,
2007,2008-04-08 18:16:00,-5.459,0.0,,0.0,0,32483,366.0,
2008,2009-04-07 04:15:00,-3.615,0.0,,0.0,0,36701,365.0,
2009,2009-10-04 00:51:00,-4.47,0.0,,0.0,0,15408,365.0,
2010,2011-06-24 11:58:00,-1.112,0.0,,0.0,0,15434,358.0,
2011,2011-10-01 00:58:00,-1.4040000000000001,0.0,,0.0,0,11014,366.0,
2012,2012-10-01 00:42:00,-3.963,0.0,,0.0,0,13007,365.0,
2013,2014-04-05 15:23:00,-4.8919999999999995,0.0,,0.0,0,6944,355.0,
2014,2014-10-01 08:31:00,-6.144,0.0,,0.0,0,8132,365.0,
2015,2016-03-23 00:02:00,-4.147,0.0,,0.0,0,2188,343.0,
2016,2017-03-12 08:00:00,-2.17,0.0,,0.0,0,2710,361.0,
2017,2017-10-01 20:42:00,-3.411,0.0,,0.0,0,1279,155.0,
