Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1966,1967-04-17 13:00:00,0.6659999999999999,74.98,van Bladeren Record,74.98,0,26,26.0,
1967,1968-01-20 16:24:00,0.389,4.23,van Bladeren Record,4.23,0,32,32.0,
1968,1969-03-17 20:54:00,0.5589999999999999,50.06,van Bladeren Record,50.06,0,31,31.0,
1969,1969-12-18 20:54:00,0.46,42.88,van Bladeren Record,42.88,0,31,31.0,
1970,1971-02-24 12:36:00,0.5920000000000001,72.83,van Bladeren Record,72.83,0,31,31.0,
1971,1972-02-04 19:54:00,0.5670000000000001,9.89,van Bladeren Record,9.89,0,30,30.0,
1972,1973-06-20 10:42:00,0.34299999999999997,1.76,van Bladeren Record,1.76,0,31,31.0,
1973,1974-02-15 10:42:00,0.6459999999999999,22.24,van Bladeren Record,22.24,0,30,30.0,
1974,1975-01-30 11:54:00,0.7559999999999999,39.9,van Bladeren Record,39.9,0,32,32.0,
1975,1976-02-18 11:54:00,1.035,40.63,van Bladeren Record,40.63,0,30,30.0,
1976,1976-11-20 11:54:00,0.387,5.92,van Bladeren Record,5.92,0,31,31.0,
1977,1978-02-02 13:54:00,0.647,93.59,van Bladeren Record,93.59,0,29,29.0,
1978,1978-10-24 13:54:00,0.311,9.89,van Bladeren Record,9.89,0,31,31.0,
1979,1980-03-01 07:18:00,0.599,83.96,van Bladeren Record,83.96,0,30,30.0,
1980,1981-02-11 23:36:00,0.507,62.69,van Bladeren Record,62.69,0,31,31.0,
1981,1982-02-06 23:36:00,0.41100000000000003,13.88,van Bladeren Record,13.88,0,30,30.0,
1982,1982-10-28 23:36:00,0.183,1.76,van Bladeren Record,1.76,0,31,31.0,
1983,1984-01-03 17:36:00,0.419,10.25,van Bladeren Record,10.25,0,30,30.0,
1984,1985-02-14 17:36:00,0.40399999999999997,3.1,van Bladeren Record,3.1,0,31,31.0,
1985,1986-01-28 17:36:00,0.168,1.97,van Bladeren Record,1.97,0,29,29.0,
1986,1987-01-23 17:36:00,0.397,8.07,van Bladeren Record,8.07,0,31,31.0,
1987,1987-11-08 19:36:00,0.499,21.65,van Bladeren Record,21.65,0,31,31.0,
1988,1989-03-02 19:36:00,0.56,5.65,van Bladeren Record,5.65,0,30,30.0,
1989,1990-04-02 19:36:00,0.43200000000000005,2.34,van Bladeren Record,2.34,0,31,31.0,
1990,1991-02-08 19:36:00,0.653,304.84,van Bladeren Record,304.84,0,31,31.0,
1991,1991-12-11 23:36:00,0.402,32.45,van Bladeren Record,32.45,0,30,30.0,
1992,1993-04-04 23:36:00,0.42200000000000004,4.9,van Bladeren Record,4.9,0,30,30.0,
1993,1993-10-13 23:36:00,0.455,1.56,van Bladeren Record,1.56,0,31,31.0,
1994,1995-03-30 10:54:00,0.33,0.10800000000000001,,0.10800000000000001,0,31,31.0,
1995,1996-02-29 10:54:00,0.758,2.759,,2.759,0,30,30.0,Excluded: Less than 91 days (1 Hydroquarter)
1996,1997-03-15 17:00:00,0.525,0.6559999999999999,,0.6559999999999999,0,30,30.0,
1997,1998-02-02 17:00:00,0.439,0.373,,0.373,0,31,31.0,
1998,1998-12-11 17:00:00,0.569,0.868,,0.868,0,59,59.0,
1999,2000-04-05 18:50:00,1.361,10.902999999999999,,10.902999999999999,0,176,176.0,
2000,2000-11-27 01:04:00,0.46299999999999997,0.43700000000000006,,0.43700000000000006,0,131,131.0,
2001,2001-12-02 15:08:00,0.872,3.847,,3.847,0,108,107.0,
2002,2003-01-04 06:43:00,0.35100000000000003,0.14800000000000002,,0.14800000000000002,0,418,59.0,
2003,2004-03-22 18:36:00,2.049,29.237,,29.237,0,8499,366.0,
2004,2005-03-10 17:37:00,1.936,25.467,,25.467,0,38626,365.0,
2005,2006-03-17 20:25:00,1.175,7.6979999999999995,,7.6979999999999995,0,33464,365.0,
2006,2006-11-13 16:22:00,0.40399999999999997,0.28,,0.28,0,37835,365.0,
2007,2008-01-23 07:11:00,1.423,12.125,,12.125,0,27899,366.0,
2008,2008-11-25 10:46:00,1.255,8.994,,8.994,0,27603,336.0,
2009,2010-04-02 15:04:00,2.267,37.428000000000004,,37.428000000000004,0,34644,365.0,
2010,2011-01-04 06:22:00,1.0979999999999999,6.565,,6.565,0,42867,359.0,
2011,2011-12-25 20:29:00,0.775,2.9410000000000003,,2.9410000000000003,0,43770,366.0,
2012,2013-01-20 02:18:00,1.442,12.515,,12.515,0,32399,326.0,
2013,2014-07-04 12:26:00,0.379,0.212,,0.212,0,5892,50.0,Excluded: Less than 91 days (1 Hydroquarter)
2016,2017-09-20 21:36:00,0.115,0.006,,0.006,0,1174,11.0,Excluded: Less than 91 days (1 Hydroquarter)
2017,2018-04-11 15:24:00,2.202,34.856,,34.856,0,22374,233.0,
