Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1936,1936-11-21 08:00:00,0.228,17.387,,17.387,0,43,43.0,
1937,1938-03-01 11:00:00,0.228,17.387,,17.387,0,71,68.0,
1938,1939-02-20 20:00:00,0.762,105.49700000000001,,105.49700000000001,0,133,99.0,
1939,1939-12-30 17:00:00,0.076,3.127,,3.127,0,41,40.0,
1940,1940-12-24 21:00:00,0.868,126.43700000000001,,126.43700000000001,0,162,134.0,
1941,1942-03-22 17:30:00,0.091,4.125,,4.125,0,303,303.0,
1942,1942-12-05 16:00:00,0.365,36.483000000000004,,36.483000000000004,0,204,197.0,
1943,1944-02-03 06:00:00,1.92,410.13,,410.13,0,163,163.0,
1944,1944-11-05 18:00:00,0.182,12.202,,12.202,0,109,109.0,
1945,1946-02-11 16:00:00,0.426,46.552,,46.552,0,87,87.0,
1946,1947-04-15 16:00:00,-0.6709999999999999,0.0,,0.0,0,343,343.0,
1947,1948-03-29 17:00:00,0.518,63.381,,63.381,0,297,294.0,
1948,1949-01-31 14:00:00,0.64,84.20700000000001,,84.20700000000001,0,303,301.0,
1949,1949-12-19 13:36:00,1.28,224.86,,224.86,0,335,330.0,
1950,1951-01-04 08:00:00,0.091,4.125,,4.125,0,344,344.0,
1951,1952-03-02 08:00:00,0.27399999999999997,23.218000000000004,,23.218000000000004,0,361,361.0,
1952,1953-01-09 16:00:00,-0.248,0.0,,0.0,0,351,351.0,
1953,1954-02-01 16:00:00,-2.793,0.0,,0.0,0,320,320.0,
1954,1955-02-04 08:00:00,0.82,109.07,,109.07,0,346,308.0,
1955,1956-02-25 00:00:00,0.6679999999999999,78.979,,78.979,0,315,313.0,
1956,1957-07-04 08:00:00,0.21100000000000002,13.262,,13.262,0,289,289.0,
1957,1958-02-17 08:00:00,0.226,14.732999999999999,,14.732999999999999,0,320,320.0,
1958,1959-02-24 16:00:00,-0.185,0.0,,0.0,0,344,344.0,
1959,1959-10-01 16:00:00,-2.8680000000000003,0.0,,0.0,0,328,328.0,
1960,1961-07-11 16:00:00,-0.414,0.0,,0.0,0,313,313.0,
1961,1961-10-01 16:00:00,-1.435,0.0,,0.0,0,354,354.0,
1962,1962-10-01 16:00:00,-6.4639999999999995,0.0,,0.0,0,315,315.0,
1963,1963-12-02 16:00:00,-9.025,0.0,,0.0,0,268,268.0,
1964,1965-01-18 16:00:00,-2.7460000000000004,0.0,,0.0,0,339,339.0,
