Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1970,1971-05-04 08:00:00,-8.18,0.0,,0.0,0,139,138.0,
1971,1972-01-22 08:00:00,-1.11,0.0,,0.0,0,342,307.0,
1972,1973-04-20 13:42:00,-1.953,0.0,,0.0,0,423,285.0,
1973,1974-04-04 23:24:00,0.201,33.161,,33.161,0,448,225.0,
1974,1975-04-14 09:24:00,0.442,109.616,,109.616,0,522,186.0,
1975,1976-03-21 05:06:00,1.995,1143.797,,1143.797,0,611,221.0,
1976,1977-03-12 11:30:00,0.515,138.43,,138.43,0,394,168.0,
1977,1978-02-19 07:18:00,1.386,641.15,,641.15,0,445,175.0,
1978,1978-10-02 07:00:00,-0.12,0.0,,0.0,0,219,126.0,
1979,1980-02-24 08:12:00,0.092,10.205,,10.205,0,229,168.0,
1980,1981-01-27 06:30:00,0.685,214.375,,214.375,0,277,164.0,
1981,1981-10-06 17:24:00,-1.227,0.0,,0.0,0,148,97.0,
1982,1982-10-06 13:06:00,-3.94,0.0,,0.0,0,157,104.0,
1983,1984-01-04 10:30:00,-6.545,0.0,,0.0,0,492,234.0,
1984,1985-03-19 15:36:00,-4.558,0.0,,0.0,0,638,256.0,
1985,1985-10-01 12:54:00,-6.345,0.0,,0.0,0,488,260.0,
1986,1987-09-30 00:00:00,-3.883,0.0,,0.0,0,471,222.0,
1987,1988-03-18 07:48:00,-2.887,0.0,,0.0,0,495,242.0,
1988,1989-09-28 18:30:00,-3.215,0.0,,0.0,0,367,215.0,
1989,1990-08-03 13:48:00,-1.909,0.0,,0.0,0,335,168.0,
1990,1991-03-26 07:00:00,0.04,2.917,,2.917,0,184,116.0,
1991,1991-10-07 12:36:00,-1.08,0.0,,0.0,0,124,97.0,
1992,1992-10-03 03:36:00,-5.818,0.0,,0.0,0,311,198.0,
1993,1994-02-16 09:06:00,-5.325,0.0,,0.0,0,237,193.0,
1994,1995-05-08 03:36:00,-1.5519999999999998,0.0,,0.0,0,243,150.0,
1995,1996-02-14 14:18:00,0.8759999999999999,313.32,,313.32,0,289,155.0,
1996,1997-05-27 01:30:00,1.194,507.34,,507.34,0,320,157.0,
1997,1998-01-26 06:48:00,0.08800000000000001,9.545,,9.545,0,202,146.0,
1998,1999-01-26 11:42:00,0.057,4.967,,4.967,0,334,191.0,
1999,2000-02-11 15:30:00,2.6239999999999997,1782.737,,1782.737,0,472,236.0,
2000,2000-12-12 04:21:00,0.36700000000000005,82.586,,82.586,0,498,241.0,
2001,2001-11-27 23:23:00,0.545,150.955,,150.955,0,541,268.0,
2002,2002-10-02 05:27:00,-3.214,0.0,,0.0,0,567,302.0,
2003,2004-03-24 13:15:00,0.09,9.873,,9.873,0,1839,261.0,
2004,2004-10-01 00:06:00,-1.048,0.0,,0.0,0,13163,338.0,
2005,2006-03-01 15:50:00,0.21100000000000002,35.686,,35.686,0,20416,349.0,
2006,2006-10-01 02:24:00,-1.0490000000000002,0.0,,0.0,0,28133,365.0,
2007,2008-01-24 20:43:00,0.301,61.114,,61.114,0,18707,346.0,
2008,2009-03-21 03:29:00,0.255,47.53,,47.53,0,30240,365.0,
2009,2010-05-04 16:46:00,0.528,143.80700000000002,,143.80700000000002,0,15053,294.0,
2010,2011-01-18 23:56:00,0.608,178.49900000000002,,178.49900000000002,0,28526,364.0,
2011,2011-10-01 00:01:00,-1.29,0.0,,0.0,0,24037,299.0,
2012,2013-02-20 15:15:00,-2.0709999999999997,0.0,,0.0,0,39404,365.0,
2013,2014-03-14 10:15:00,1.339,607.268,,607.268,0,36156,365.0,
2014,2014-10-01 00:04:00,-1.226,0.0,,0.0,0,36547,365.0,
2015,2016-03-21 15:41:00,-1.896,0.0,,0.0,0,25829,343.0,
2016,2017-02-22 12:58:00,1.264,554.712,,554.712,0,11575,330.0,
2017,2017-10-01 09:38:00,-2.017,0.0,,0.0,0,8100,190.0,
