Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1967,1968-02-01 19:30:00,-11.800999999999998,0.0,,0.0,0,149,95.0,
1968,1969-03-15 16:42:00,0.6890000000000001,145.66,,145.66,0,242,146.0,
1969,1969-12-11 02:30:00,0.42,67.538,,67.538,0,167,116.0,
1970,1971-01-25 04:54:00,0.23800000000000002,28.249000000000002,,28.249000000000002,0,192,131.0,
1971,1972-01-27 01:06:00,0.49700000000000005,87.62,,87.62,0,178,113.0,
1972,1972-10-11 22:54:00,-0.012,0.0,,0.0,0,208,164.0,
1973,1974-01-31 19:42:00,0.8540000000000001,203.94099999999997,,203.94099999999997,0,244,184.0,
1974,1975-01-30 08:06:00,0.8220000000000001,192.054,,192.054,0,176,152.0,
1975,1975-12-21 00:18:00,0.8059999999999999,186.21900000000002,,186.21900000000002,0,167,132.0,
1976,1977-03-30 06:42:00,0.157,14.994000000000002,,14.994000000000002,0,163,129.0,
1977,1978-02-18 11:30:00,0.8959999999999999,219.94299999999998,,219.94299999999998,0,209,142.0,
1978,1978-10-02 08:06:00,-0.366,0.0,,0.0,0,249,248.0,
1979,1980-02-26 13:54:00,0.7140000000000001,154.009,,154.009,0,227,135.0,
1980,1981-01-11 00:54:00,0.589,114.059,,114.059,0,236,137.0,
1981,1981-10-01 09:54:00,0.022000000000000002,0.774,,0.774,0,190,159.0,
1982,1983-04-24 16:42:00,-2.68,0.0,,0.0,0,180,145.0,
1983,1984-02-25 02:42:00,0.201,21.831,,21.831,0,174,127.0,
1984,1985-01-22 12:42:00,0.47700000000000004,82.22,,82.22,0,237,140.0,
1985,1985-10-01 08:06:00,-2.16,0.0,,0.0,0,231,173.0,
1986,1987-02-17 08:06:00,-1.16,0.0,,0.0,0,262,188.0,
1987,1988-03-15 08:06:00,0.27,34.256,,34.256,0,220,146.0,
1988,1988-10-04 08:06:00,-2.26,0.0,,0.0,0,116,90.0,
1989,1989-12-24 12:06:00,-0.884,0.0,,0.0,0,228,162.0,
1990,1991-02-19 03:42:00,0.386,59.295,,59.295,0,252,182.0,
1991,1991-10-01 08:06:00,-1.97,0.0,,0.0,0,163,141.0,
1992,1993-02-23 08:06:00,-1.46,0.0,,0.0,0,239,147.0,
1993,1994-02-12 07:30:00,0.14,12.6,,12.6,0,171,138.0,
1994,1995-06-01 01:06:00,-2.7539999999999996,0.0,,0.0,0,219,167.0,
1995,1996-02-16 09:42:00,0.9390000000000001,236.80200000000002,,236.80200000000002,0,307,167.0,
1996,1997-03-15 19:48:00,0.175,17.682000000000002,,17.682000000000002,0,150,119.0,
1997,1997-10-16 13:12:00,-1.466,0.0,,0.0,0,315,176.0,
1998,1999-01-01 23:12:00,0.684,144.013,,144.013,0,229,143.0,
1999,2000-02-26 07:36:00,1.8219999999999998,680.2080000000001,,680.2080000000001,0,470,213.0,
2000,2001-03-02 06:12:00,0.177,17.99,,17.99,0,223,91.0,
2001,2001-11-29 08:00:00,1.06,286.77,,286.77,0,245,186.0,
2002,2002-10-01 08:00:00,-0.19,0.0,,0.0,0,1491,268.0,
2003,2004-03-08 08:00:00,0.49,85.71600000000001,,85.71600000000001,0,207,190.0,
2004,2005-02-14 00:00:00,-1.11,0.0,,0.0,0,50,50.0,
2005,2006-02-13 00:00:00,0.31,42.33,,42.33,0,19029,189.0,
2006,2007-02-08 14:36:00,0.047,2.423,,2.423,0,29602,365.0,
2007,2007-12-20 22:13:00,0.442,73.079,,73.079,0,36585,366.0,
2008,2009-02-04 08:00:00,0.22699999999999998,26.28,,26.28,0,11086,313.0,
2009,2010-04-29 21:47:00,0.297,39.639,,39.639,0,33503,295.0,
2010,2011-01-18 15:49:00,0.359,53.033,,53.033,0,43710,365.0,
2011,2011-12-26 06:15:00,0.728,158.75799999999998,,158.75799999999998,0,20539,199.0,
2012,2013-01-21 16:36:00,0.43,70.03699999999999,,70.03699999999999,0,43799,365.0,
2013,2014-03-14 08:00:00,0.88,213.79,,213.79,0,15978,365.0,
2014,2015-01-04 08:00:00,0.44,72.569,,72.569,0,20870,329.0,
2015,2015-10-27 16:41:00,-2.4730000000000003,0.0,,0.0,0,38730,327.0,
2016,2017-01-10 07:09:00,0.7559999999999999,168.425,,168.425,0,43685,365.0,
2017,2017-10-01 01:29:00,-2.279,0.0,,0.0,0,27240,227.0,
