Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1961,1962-09-25 14:30:00,0.0,0.0,,0.0,0.0,1,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1962,1963-01-26 13:18:00,0.353,1.54,van Bladeren Record,1.54,0.0,211,90.0,
1964,1964-11-29 00:54:00,0.239,0.54,van Bladeren Record,0.54,0.0,40,21.0,
1965,1966-02-22 21:42:00,0.45,3.67,van Bladeren Record,3.67,0.0,222,64.0,
1966,1967-02-01 14:30:00,1.298,49.42,van Bladeren Record,49.42,0.0,1060,224.0,
1967,1967-10-23 21:48:00,0.157,0.19,van Bladeren Record,0.19,0.0,187,58.0,
1968,1969-03-16 11:18:00,0.355,1.72,van Bladeren Record,1.72,0.0,202,43.0,
1969,1969-12-01 23:36:00,0.519,5.69,van Bladeren Record,5.69,0.0,100,18.0,
1970,1971-01-22 15:18:00,0.35100000000000003,1.54,van Bladeren Record,1.54,0.0,282,90.0,
1971,1972-02-26 07:30:00,1.157,38.03,van Bladeren Record,38.03,0.0,182,32.0,
1975,1976-05-24 04:36:00,0.28300000000000003,0.8,van Bladeren Record,0.8,0.0,48,24.0,
1976,1977-05-03 10:00:00,0.245,0.6,van Bladeren Record,0.6,0.0,277,111.0,
1977,1978-02-17 01:30:00,0.8320000000000001,18.0,van Bladeren Record,18.0,0.0,408,140.0,
1978,1978-11-05 12:12:00,0.18600000000000003,0.29,van Bladeren Record,0.29,0.0,292,105.0,
1979,1980-02-21 03:36:00,0.664,10.64,van Bladeren Record,10.64,0.0,346,116.0,
1980,1981-01-09 12:24:00,0.958,24.89,van Bladeren Record,24.89,0.0,793,245.0,
1981,1981-11-29 19:06:00,0.158,0.19,van Bladeren Record,0.19,0.0,248,129.0,
1983,1983-11-24 00:54:00,0.195,0.3,van Bladeren Record,0.3,0.0,83,31.0,
1984,1985-02-12 18:06:00,0.36,1.72,van Bladeren Record,1.72,0.0,145,60.0,
1988,1989-03-31 15:48:00,0.078,0.07,van Bladeren Record,0.07,0.0,18,15.0,
1989,1989-12-13 10:06:00,0.098,0.08,van Bladeren Record,0.08,0.0,8,7.0,
1990,1991-02-17 06:36:00,0.58,7.65,van Bladeren Record,7.65,0.0,84,54.0,
1991,1992-01-23 20:12:00,0.019,0.01,van Bladeren Record,0.01,0.0,3,3.0,
1992,1993-01-25 12:30:00,0.33899999999999997,1.2,van Bladeren Record,1.2,0.0,109,71.0,
1993,1994-02-11 23:00:00,0.524,5.66,van Bladeren Record,5.66,0.0,147,81.0,
1994,1994-10-12 14:00:00,0.005,0.0,,0.0,0.0,1,1.0,
1995,1996-01-29 02:12:00,0.7490000000000001,14.302999999999999,,14.302999999999999,0.0,88,51.0,Excluded: Less than 91 days (1 Hydroquarter)
1996,1996-11-23 17:12:00,0.43200000000000005,3.385,,3.385,0.0,126,74.0,
1997,1997-10-17 05:24:00,0.051,0.034,,0.034,0.0,15,13.0,
1998,1999-03-25 14:30:00,0.268,0.715,,0.715,0.0,45,44.0,Excluded: Less than 91 days (1 Hydroquarter)
1999,2000-06-08 14:30:00,0.265,0.695,,0.695,0.0,46,46.0,
2000,2000-10-28 14:30:00,0.135,0.136,,0.136,0.0,162,162.0,
2001,2001-11-28 13:54:00,0.8909999999999999,20.24,,20.24,0.0,1757,319.0,
2002,2002-10-01 06:30:00,0.09,0.07200000000000001,,0.07200000000000001,0.0,428,149.0,
2003,2004-03-07 12:12:00,0.8009999999999999,16.261,,16.261,0.0,3569,187.0,
2004,2004-12-26 17:01:00,0.42,3.065,,3.065,0.0,3927,306.0,
2005,2006-03-05 16:15:00,0.716,12.947000000000001,,12.947000000000001,0.0,8979,314.0,
2006,2007-01-14 15:26:00,0.213,0.391,,0.391,0.0,33877,365.0,
2007,2008-01-24 15:21:00,1.692,56.978,,97.36942857142839,25.33333333333332,44037,366.0,Excluded: RT exceeded 25.3%
2008,2009-02-05 17:42:00,0.413,2.883,,2.883,0.0,43744,365.0,
2009,2010-06-04 11:50:00,0.062,0.046,,0.046,0.0,43727,365.0,
2010,2011-01-19 01:01:00,0.5920000000000001,7.904,,7.904,0.0,43328,364.0,
2011,2012-01-14 23:45:00,0.732,13.683,,13.683,0.0,43869,366.0,
2012,2012-12-11 22:22:00,1.685,56.978,,96.54142857142841,24.814814814814813,43761,365.0,Excluded: RT exceeded 24.8%
2013,2014-03-05 15:04:00,2.938,56.978,,244.7534285714279,117.62962962962963,43801,365.0,Excluded: RT exceeded 117.6%
2014,2014-12-29 09:40:00,0.48700000000000004,4.709,,4.709,0.0,43799,365.0,
2015,2016-07-27 08:12:00,0.355,1.6640000000000001,,1.6640000000000001,0.0,43084,360.0,
2016,2017-02-23 06:36:00,1.128,35.35,,35.35,0.0,42665,365.0,
2017,2018-03-23 20:12:00,0.628,9.222000000000001,,9.222000000000001,0.0,29819,284.0,
