Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1964,1965-02-20 00:54:00,-7.351,0.0,,0.0,0,123,71.0,
1965,1966-03-08 15:18:00,-2.798,0.0,,0.0,0,191,99.0,
1966,1967-01-20 13:00:00,0.34299999999999997,32.911,,32.911,0,316,136.0,
1967,1967-10-02 02:00:00,-0.08,0.0,,0.0,0,155,105.0,
1968,1968-10-01 07:18:00,-2.613,0.0,,0.0,0,235,123.0,
1969,1970-02-22 08:00:00,-6.445,0.0,,0.0,0,203,100.0,
1970,1971-04-19 08:12:00,0.065,2.6310000000000002,,2.6310000000000002,0,342,138.0,
1971,1972-02-26 05:30:00,0.743,109.23299999999999,,109.23299999999999,0,371,233.0,
1972,1973-02-15 05:48:00,-1.07,0.0,,0.0,0,238,172.0,
1973,1974-06-11 08:00:00,-0.318,0.0,,0.0,0,301,139.0,
1974,1975-04-16 10:30:00,0.10099999999999999,4.919,,4.919,0,197,107.0,
1975,1976-03-19 22:06:00,1.156,212.565,,212.565,0,373,154.0,
1976,1977-02-01 15:18:00,0.133,7.482,,7.482,0,285,141.0,
1977,1978-02-18 18:36:00,0.387,38.098,,38.098,0,299,142.0,
1978,1978-10-03 08:00:00,-0.043,0.0,,0.0,0,239,141.0,
1979,1979-10-01 08:00:00,-1.46,0.0,,0.0,0,340,137.0,
1980,1981-03-25 20:36:00,0.044000000000000004,1.419,,1.419,0,913,152.0,
1981,1981-10-04 14:00:00,-0.685,0.0,,0.0,0,258,145.0,
1982,1982-10-07 13:48:00,-4.32,0.0,,0.0,0,312,161.0,
1983,1983-10-03 20:00:00,-7.4,0.0,,0.0,0,133,91.0,
1984,1985-02-09 14:18:00,-8.43,0.0,,0.0,0,370,205.0,
1985,1986-02-09 00:06:00,-7.952999999999999,0.0,,0.0,0,201,132.0,
1986,1987-03-29 11:12:00,-7.265,0.0,,0.0,0,215,122.0,
1987,1988-03-23 06:48:00,-5.073,0.0,,0.0,0,234,145.0,
1988,1989-07-14 07:30:00,-1.57,0.0,,0.0,0,192,122.0,
1989,1989-10-06 07:30:00,-2.14,0.0,,0.0,0,202,138.0,
1990,1990-10-02 08:00:00,-2.677,0.0,,0.0,0,129,106.0,
1991,1991-10-04 08:00:00,-3.91,0.0,,0.0,0,117,93.0,
1992,1992-12-25 15:12:00,-5.693,0.0,,0.0,0,138,97.0,
1993,1994-03-10 08:24:00,-5.865,0.0,,0.0,0,119,88.0,
1994,1994-10-07 09:30:00,-6.55,0.0,,0.0,0,121,82.0,
1995,1996-03-14 01:36:00,0.077,3.2680000000000002,,3.2680000000000002,0,226,125.0,
1996,1997-05-26 15:48:00,0.537,63.225,,63.225,0,248,134.0,
1997,1998-03-09 08:00:00,0.09,4.149,,4.149,0,185,134.0,
1998,1998-10-01 12:30:00,-0.593,0.0,,0.0,0,212,142.0,
1999,2000-02-10 11:24:00,0.758,108.494,,108.494,0,251,152.0,
2000,2000-12-10 23:17:00,0.25,19.476,,19.476,0,271,161.0,
2001,2001-11-26 18:20:00,0.51,58.379,,58.379,0,353,190.0,
2002,2002-10-01 08:36:00,-0.2,0.0,,0.0,0,511,286.0,
2003,2003-10-01 08:00:00,-3.16,0.0,,0.0,0,2669,292.0,
2004,2004-10-01 02:18:00,-5.093,0.0,,0.0,0,7395,365.0,
2005,2006-07-22 12:44:00,-4.421,0.0,,0.0,0,20476,360.0,
2006,2006-10-01 02:36:00,-4.553,0.0,,0.0,0,28036,365.0,
2007,2008-06-26 00:32:00,-4.58,0.0,,0.0,0,21449,365.0,
2008,2009-08-12 10:32:00,-2.415,0.0,,0.0,0,20470,354.0,
2009,2010-08-08 10:17:00,-0.826,0.0,,0.0,0,24594,365.0,
2010,2011-06-08 11:39:00,0.086,3.8680000000000003,,3.8680000000000003,0,28173,365.0,
2011,2012-02-11 13:44:00,-0.115,0.0,,0.0,0,24648,337.0,
2012,2012-10-01 00:18:00,-1.4080000000000001,0.0,,0.0,0,36891,365.0,
2013,2014-04-14 16:00:00,0.036000000000000004,1.042,,1.042,0,35626,365.0,
2014,2014-10-01 00:07:00,-0.299,0.0,,0.0,0,36095,365.0,
2015,2015-10-01 00:07:00,-2.467,0.0,,0.0,0,25808,364.0,
2016,2017-02-22 08:00:00,0.69,93.565,,93.565,0,8508,267.0,
2017,2017-10-01 08:00:00,-0.42,0.0,,0.0,0,17087,245.0,
