Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1970,1971-09-08 20:42:00,1.01,27.541999999999998,,27.541999999999998,0.0,92,40.0,Excluded: Less than 91 days (1 Hydroquarter)
1971,1972-01-21 08:42:00,3.05,438.4,van Bladeren Record,438.4,0.0,1281,337.0,
1972,1972-12-26 08:42:00,1.65,83.9,van Bladeren Record,83.9,0.0,1525,357.0,
1973,1974-04-03 10:24:00,1.51,68.7,van Bladeren Record,68.7,0.0,1642,363.0,
1974,1975-01-28 13:48:00,2.78,297.4,van Bladeren Record,297.4,0.0,1989,365.0,
1975,1976-05-04 06:12:00,2.67,264.3,van Bladeren Record,264.3,0.0,1892,364.0,
1976,1977-02-01 03:54:00,3.54,508.4,van Bladeren Record,508.4,0.0,2040,365.0,
1977,1978-01-28 01:42:00,2.51,342.4,van Bladeren Record,342.4,0.0,2477,365.0,
1978,1979-02-08 02:42:00,1.08,31.9,van Bladeren Record,31.9,0.0,1989,358.0,
1979,1979-11-25 22:18:00,2.0,133.8,van Bladeren Record,133.8,0.0,3804,362.0,
1980,1981-03-01 12:30:00,1.43,60.7,van Bladeren Record,60.7,0.0,3468,365.0,
1981,1981-10-04 21:30:00,1.24,43.5,van Bladeren Record,43.5,0.0,3129,365.0,
1982,1983-02-10 00:36:00,0.823,18.7,van Bladeren Record,18.7,0.0,3089,364.0,
1983,1983-12-06 22:00:00,1.39,56.8,van Bladeren Record,56.8,0.0,957,309.0,
1984,1985-01-20 01:54:00,2.34,191.5,van Bladeren Record,191.5,0.0,1750,363.0,
1985,1985-11-02 06:48:00,3.035,366.4,van Bladeren Record,366.4,0.0,1829,355.0,
1986,1987-02-07 06:54:00,2.489,222.4,van Bladeren Record,222.4,0.0,1404,325.0,
1987,1988-03-12 16:54:00,2.362,195.8,van Bladeren Record,195.8,0.0,2058,362.0,
1988,1989-02-17 11:00:00,2.438,211.5,van Bladeren Record,211.5,0.0,2887,365.0,
1989,1990-04-29 12:48:00,1.55,72.9,van Bladeren Record,72.9,0.0,2454,365.0,
1990,1990-12-07 00:48:00,1.577,75.8,van Bladeren Record,75.8,0.0,2033,365.0,
1991,1991-12-27 12:18:00,1.307,49.2,van Bladeren Record,49.2,0.0,1717,364.0,
1992,1992-11-09 06:42:00,1.054,30.2,van Bladeren Record,30.2,0.0,1480,344.0,
1993,1994-01-01 21:42:00,1.797,103.7,van Bladeren Record,103.7,0.0,2404,365.0,
1994,1995-03-26 12:54:00,2.8480000000000003,315.189,,315.189,0.0,2944,365.0,
1995,1996-02-14 07:00:00,2.725,283.598,,283.598,0.0,2807,366.0,
1996,1997-01-17 05:18:00,3.0610000000000004,373.255,,373.255,0.0,3254,365.0,
1997,1997-11-13 01:30:00,2.095,147.714,,147.714,0.0,3556,359.0,
1998,1998-11-19 18:54:00,2.207,166.637,,166.637,0.0,3462,365.0,
1999,2000-02-10 07:29:00,4.015,525.65,,650.2871929824571,11.527777777777766,2672,346.0,
2000,2001-09-13 11:27:00,2.197,164.442,,164.442,0.0,2926,362.0,
2001,2001-10-26 02:53:00,2.0,133.8,,133.8,0.0,2292,337.0,
2002,2003-02-20 18:03:00,1.8230000000000002,107.036,,107.036,0.0,1826,356.0,
2003,2003-10-19 20:16:00,1.6440000000000001,83.213,,83.213,0.0,1561,339.0,
2004,2005-01-09 04:07:00,2.408,205.187,,205.187,0.0,8529,350.0,
2005,2006-01-12 09:07:00,2.7760000000000002,296.418,,296.418,0.0,40947,365.0,
2006,2006-12-26 00:36:00,1.855,111.23899999999999,,111.23899999999999,0.0,35740,365.0,
2007,2008-02-04 22:09:00,2.259,176.067,,176.067,0.0,31118,366.0,
2008,2008-11-13 05:32:00,2.064,143.091,,143.091,0.0,32602,365.0,
2009,2010-01-30 00:25:00,3.014,361.01099999999997,,361.01099999999997,0.0,39158,365.0,
2010,2010-12-16 14:04:00,2.9019999999999997,329.661,,329.661,0.0,38237,365.0,
2011,2011-11-22 23:28:00,2.206,166.442,,166.442,0.0,38161,366.0,
2012,2013-04-20 05:52:00,2.2880000000000003,181.465,,181.465,0.0,38734,365.0,
2013,2014-02-03 12:52:00,2.842,313.599,,313.599,0.0,38438,365.0,
2014,2015-01-04 00:48:00,1.198,40.162,,40.162,0.0,31085,365.0,
2015,2016-03-17 22:31:00,2.2319999999999998,171.15099999999998,,171.15099999999998,0.0,23605,307.0,
2016,2017-02-21 23:43:00,2.8339999999999996,311.478,,311.478,0.0,17268,312.0,
2017,2017-10-05 20:04:00,0.632,11.845,,11.845,0.0,20261,170.0,
