Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1983,1984-07-12 08:54:00,0.54,3.5869999999999997,,3.5869999999999997,0.0,1688,171.0,
1984,1985-01-17 22:48:00,1.11,34.452,,34.452,0.0,3157,365.0,
1985,1985-11-01 04:54:00,1.723,119.175,,119.175,0.0,3550,365.0,
1986,1986-10-29 06:02:00,1.7269999999999999,119.931,,119.931,0.0,3938,365.0,
1987,1987-12-13 14:42:00,1.159,38.674,,38.674,0.0,3254,311.0,Excluded: Duplicated 5.7 Percent
1988,1989-02-13 13:36:00,1.321,55.238,,55.238,0.0,3934,365.0,
1989,1990-04-29 17:18:00,1.205,42.803999999999995,,42.803999999999995,0.0,3809,365.0,
1990,1991-03-17 06:33:00,1.288,51.394,,51.394,0.0,3536,365.0,
1991,1991-12-09 06:00:00,0.8690000000000001,16.698,,16.698,0.0,3882,366.0,
1992,1993-03-03 23:18:00,0.9,18.673,,18.673,0.0,3877,365.0,
1993,1994-02-13 06:48:00,1.2229999999999999,44.464,,44.464,0.0,3546,365.0,
1994,1995-03-26 18:30:00,1.091,32.867,,32.867,0.0,4064,365.0,
1995,1996-02-15 18:12:00,2.495,177.38,,288.9840909090909,24.750000000000007,3282,366.0,Excluded: RT exceeded 24.8%
1996,1997-03-06 23:00:00,1.475,76.04,,76.04,0.0,3867,365.0,
1997,1998-02-17 19:24:00,1.159,38.674,,38.674,0.0,3766,365.0,Excluded: Duplicated 5.7 Percent
1998,1998-11-20 03:30:00,1.1179999999999999,35.129,,35.129,0.0,3986,365.0,Excluded: Duplicated 5.7 Percent
1999,2000-02-11 06:05:00,2.7310000000000003,177.38,,342.2986363636363,36.55000000000002,3937,366.0,Excluded: RT exceeded 36.6%
2000,2000-10-27 11:39:00,1.5219999999999998,83.324,,83.324,0.0,3831,363.0,
2001,2001-11-15 23:20:00,1.011,26.523000000000003,,26.523000000000003,0.0,4504,365.0,
2002,2003-02-20 19:41:00,1.3319999999999999,56.563,,56.563,0.0,4426,365.0,
2003,2004-03-14 04:44:00,1.608,97.815,,97.815,0.0,3697,366.0,
2004,2005-01-19 13:39:00,1.334,56.806999999999995,,56.806999999999995,0.0,43790,365.0,
2005,2006-03-01 04:10:00,1.682,111.514,,111.514,0.0,41951,365.0,
2006,2006-11-13 13:12:00,0.915,19.663,,19.663,0.0,43375,365.0,
2007,2008-01-23 13:56:00,1.922,159.52100000000002,,159.52100000000002,0.0,36940,366.0,
2008,2009-02-05 02:07:00,1.55,87.875,,87.875,0.0,41623,365.0,
2009,2010-04-01 12:25:00,1.1179999999999999,35.129,,35.129,0.0,40126,365.0,Excluded: Duplicated 5.7 Percent
2010,2010-12-16 17:24:00,2.628,177.38,,319.03,31.400000000000006,40707,365.0,Excluded: RT exceeded 31.4%
2011,2012-09-07 00:07:00,1.1909999999999998,41.53,,41.53,0.0,42756,366.0,
2012,2013-04-20 18:19:00,1.203,42.622,,42.622,0.0,41327,362.0,
2013,2014-03-11 05:31:00,1.936,162.556,,162.556,0.0,43374,365.0,
2014,2014-12-28 03:01:00,1.521,83.164,,83.164,0.0,43312,365.0,
2015,2016-03-10 12:32:00,1.7280000000000002,120.12,,120.12,0.0,41636,366.0,
2016,2016-11-11 10:38:00,1.28,50.492,,50.492,0.0,18342,171.0,
2017,2018-03-23 15:36:00,2.635,177.38,,320.61136363636354,31.74999999999999,14589,129.0,Excluded: RT exceeded 31.7%
