,GEV,GLO,GPA,LNO,LP3,PE3
2,1.02733651621,1.04872557915,0.945462707786,0.915003606475,0.684066496012,0.675969378663
5,3.02703552276,3.00657785302,3.19748612955,3.2078910605,3.19930024384,3.65793295755
10,5.18473687076,5.0851046626,5.60158009602,5.77679557352,6.97130357084,6.81299406121
20,8.23298230798,8.0378527798,8.84376759391,9.25480726254,13.078118059,10.3893981732
50,14.3564980924,14.0673870105,14.9257777628,15.5890890746,26.1525455657,15.5172861489
100,21.3780550498,21.1209220983,21.4184828607,21.9958415482,41.1467898855,19.5984860802
200,31.4809459666,31.4676541466,30.1746161856,30.0956556845,61.916071517,23.8027952259
