Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1981,1982-09-17 09:06:00,0.138,0.111,,0.111,0.0,135,25.0,Excluded: Less than 91 days (1 Hydroquarter)
1982,1983-01-14 21:30:00,1.28,27.07,van Bladeren Record,27.07,0.0,2105,316.0,
1983,1983-11-09 02:12:00,0.94,14.08,van Bladeren Record,14.08,0.0,1963,311.0,
1984,1985-01-17 09:06:00,1.59,41.87,van Bladeren Record,41.87,0.0,1867,290.0,
1985,1985-10-31 18:00:00,1.9969999999999999,65.27,van Bladeren Record,65.27,0.0,3306,343.0,
1986,1986-10-28 17:24:00,1.002,16.18,van Bladeren Record,16.18,0.0,3851,356.0,
1987,1987-10-13 18:36:00,0.996,15.97,van Bladeren Record,15.97,0.0,2595,326.0,
1988,1989-06-04 05:54:00,0.858,11.49,van Bladeren Record,11.49,0.0,2434,325.0,
1989,1990-03-04 23:18:00,0.948,14.32,van Bladeren Record,14.32,0.0,1552,275.0,
1990,1991-01-17 14:06:00,1.064,57.86,van Bladeren Record,57.86,0.0,1594,272.0,
1991,1991-12-08 15:36:00,1.193,23.41,van Bladeren Record,23.41,0.0,2032,317.0,
1992,1993-02-22 19:06:00,1.5230000000000001,38.44,van Bladeren Record,38.44,0.0,2260,339.0,
1993,1994-02-12 18:18:00,2.412,95.97,van Bladeren Record,91.8586181818182,14.857142857142847,2204,324.0,
1994,1994-12-07 18:48:00,1.324,28.999000000000002,,28.999000000000002,0.0,1775,298.0,
1995,1995-11-18 00:36:00,1.265,26.418000000000003,,26.418000000000003,0.0,697,95.0,
1996,1997-05-25 10:48:00,0.5539999999999999,3.9339999999999997,,3.9339999999999997,0.0,807,138.0,
1997,1998-09-19 21:30:00,0.748,8.375,,8.375,0.0,1928,319.0,
1998,1998-10-26 18:12:00,0.782,9.294,,9.294,0.0,2073,297.0,
1999,2000-01-22 17:23:00,0.8170000000000001,10.280999999999999,,10.280999999999999,0.0,951,258.0,
2000,2000-10-20 17:27:00,0.884,12.287,,12.287,0.0,1308,224.0,
2001,2002-02-02 21:30:00,0.757,8.613999999999999,,8.613999999999999,0.0,950,198.0,
2002,2002-10-07 16:58:00,0.914,13.232999999999999,,13.232999999999999,0.0,12293,263.0,
2003,2004-02-24 09:13:00,0.94,14.078,,14.078,0.0,10549,277.0,
2004,2004-11-22 02:57:00,0.9570000000000001,14.640999999999998,,14.640999999999998,0.0,8571,322.0,
2005,2006-01-30 18:24:00,1.426,33.698,,33.698,0.0,30674,359.0,
2006,2007-01-10 14:36:00,0.73,7.905,,7.905,0.0,34785,365.0,Excluded: Duplicated 5.4 Percent
2007,2008-03-01 18:54:00,1.124,20.666,,20.666,0.0,37495,360.0,
2008,2009-09-28 19:00:00,1.216,24.351999999999997,,24.351999999999997,0.0,35255,365.0,
2009,2009-12-14 13:48:00,0.787,9.432,,9.432,0.0,29040,365.0,
2010,2011-01-03 19:12:00,0.9359999999999999,13.946,,13.946,0.0,26350,365.0,
2011,2012-01-24 04:39:00,0.828,10.6,,10.6,0.0,29252,365.0,
2012,2012-11-22 17:12:00,0.73,7.905,,7.905,0.0,34098,365.0,Excluded: Duplicated 5.4 Percent
2013,2014-02-09 02:21:00,0.726,7.8020000000000005,,7.8020000000000005,0.0,33323,365.0,
2014,2015-03-16 02:36:00,0.65,5.957999999999999,,5.957999999999999,0.0,29158,365.0,
2015,2015-11-16 18:24:00,1.1340000000000001,21.055,,21.055,0.0,20593,366.0,
2016,2016-11-11 01:24:00,1.327,29.133000000000003,,29.133000000000003,0.0,16889,364.0,
2017,2018-03-21 18:48:00,1.111,20.166,,20.166,0.0,15255,220.0,
