Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1972,1973-09-29 17:06:00,0.19399999999999998,0.287,,0.287,0,32,4.0,Excluded: Less than 91 days (1 Hydroquarter)
1973,1974-02-08 00:54:00,0.9420000000000001,8.0,van Bladeren Record,8.0,0,320,112.0,
1974,1975-01-18 03:06:00,0.9670000000000001,8.56,van Bladeren Record,8.56,0,701,138.0,
1975,1976-02-12 22:06:00,0.264,0.49,van Bladeren Record,0.49,0,351,123.0,
1976,1976-11-06 03:42:00,0.083,0.16,van Bladeren Record,0.16,0,259,65.0,
1977,1978-02-16 17:18:00,1.2,15.49,van Bladeren Record,15.49,0,731,174.0,
1978,1979-04-20 16:30:00,0.09699999999999999,0.12,van Bladeren Record,0.12,0,11,2.0,
1979,1980-02-20 21:54:00,0.625,2.6,van Bladeren Record,2.6,0,289,81.0,
1980,1981-02-26 23:54:00,0.596,2.31,van Bladeren Record,2.31,0,514,142.0,
1981,1982-01-09 18:06:00,0.071,0.08,van Bladeren Record,0.08,0,59,16.0,
1982,1983-03-21 15:54:00,0.315,0.64,van Bladeren Record,0.64,0,53,12.0,
1983,1984-02-20 16:18:00,0.168,0.26,van Bladeren Record,0.26,0,34,9.0,
1984,1984-11-02 12:06:00,0.17300000000000001,0.27,van Bladeren Record,0.27,0,42,10.0,
1985,1986-01-18 18:06:00,0.147,0.21,van Bladeren Record,0.21,0,24,6.0,
1986,1986-12-25 04:30:00,0.155,0.23,van Bladeren Record,0.23,0,85,32.0,
1987,1988-03-12 18:18:00,0.047,0.04,van Bladeren Record,0.04,0,66,27.0,
1988,1989-01-24 16:30:00,0.128,0.18,van Bladeren Record,0.18,0,32,12.0,
1989,1990-05-10 21:30:00,0.183,0.29,van Bladeren Record,0.29,0,40,14.0,
1990,1991-02-16 12:06:00,0.32899999999999996,0.7,van Bladeren Record,0.7,0,126,47.0,
1991,1992-02-28 01:18:00,0.19399999999999998,0.32,van Bladeren Record,0.32,0,34,16.0,
1992,1993-02-14 23:30:00,0.36,0.84,van Bladeren Record,0.84,0,90,21.0,
1993,1994-03-28 23:42:00,0.248,0.405,,0.405,0,110,27.0,
1994,1995-02-20 12:18:00,0.44299999999999995,1.256,,1.256,0,113,30.0,
1995,1996-01-27 18:42:00,1.746,38.995,,38.995,0,513,155.0,
1996,1996-11-30 13:54:00,0.387,0.9570000000000001,,0.9570000000000001,0,116,46.0,
1997,1997-11-13 02:54:00,0.12300000000000001,0.151,,0.151,0,34,15.0,
1998,1999-05-21 23:30:00,0.099,0.111,,0.111,0,14,10.0,Excluded: Less than 91 days (1 Hydroquarter)
1999,2000-04-16 17:52:00,0.711,3.5789999999999997,,3.5789999999999997,0,2330,212.0,
2000,2001-02-24 13:02:00,0.078,0.081,,0.081,0,323,216.0,
2001,2002-01-04 20:36:00,0.935,7.586,,7.586,0,4767,245.0,
2002,2002-11-25 05:24:00,0.003,0.001,,0.001,0,85,68.0,
2003,2004-03-06 09:48:00,0.322,0.664,,0.664,0,386,58.0,
2004,2005-01-26 23:29:00,0.166,0.231,,0.231,0,26982,242.0,
2005,2006-03-08 05:44:00,0.41100000000000003,1.081,,1.081,0,43674,365.0,
2006,2006-11-18 19:05:00,0.075,0.079,,0.079,0,43756,365.0,
2007,2007-12-18 14:40:00,0.6559999999999999,2.888,,2.888,0,43920,366.0,
2008,2009-05-08 18:14:00,0.384,0.9420000000000001,,0.9420000000000001,0,33839,309.0,
2009,2010-04-20 21:44:00,0.507,1.6380000000000001,,1.6380000000000001,0,29121,244.0,
2010,2011-08-16 03:00:00,0.034,0.026000000000000002,,0.026000000000000002,0,10437,90.0,Excluded: Less than 91 days (1 Hydroquarter)
2011,2012-09-07 05:25:00,0.24,0.387,,0.387,0,35255,295.0,
2012,2012-12-11 16:49:00,0.44,1.239,,1.239,0,43801,365.0,
2013,2014-03-12 18:41:00,0.207,0.315,,0.315,0,43173,361.0,
2014,2015-01-19 23:48:00,0.794,4.894,,4.894,0,21393,365.0,
2015,2016-03-14 12:08:00,0.07200000000000001,0.076,,0.076,0,8776,366.0,
2016,2017-01-17 01:08:00,0.18600000000000003,0.271,,0.271,0,27932,365.0,
2017,2018-02-19 21:10:00,0.113,0.134,,0.134,0,27360,228.0,
