Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1987,1988-02-26 20:06:00,2.859,236.667,,236.667,0.0,796,282.0,
1988,1989-02-24 00:24:00,1.788,114.742,,114.742,0.0,739,282.0,
1989,1990-01-08 06:00:00,3.4530000000000003,303.85900000000004,,303.85900000000004,0.0,729,288.0,
1990,1991-01-18 14:42:00,3.995,364.98,,364.98,0.0,605,256.0,
1991,1992-03-04 11:48:00,0.467,2.372,,2.372,0.0,378,171.0,
1992,1992-12-13 00:48:00,4.001,365.653,,365.653,0.0,464,201.0,
1993,1993-12-07 12:30:00,0.78,14.003,,14.003,0.0,407,223.0,
1994,1995-03-28 07:48:00,1.36,65.56,,65.56,0.0,668,274.0,
1995,1996-02-10 16:42:00,6.784,366.67,,679.2336450216459,69.17705735660847,547,221.0,Excluded: RT exceeded 69.2%
1996,1997-03-27 10:18:00,1.307,59.437,,59.437,0.0,522,253.0,
1997,1998-01-30 17:06:00,1.291,57.588,,57.588,0.0,954,341.0,
1998,1999-02-05 23:12:00,3.339,290.987,,290.987,0.0,602,225.0,
1999,1999-10-06 09:38:00,0.496,2.758,,2.758,0.0,36,16.0,Excluded: Less than 91 days (1 Hydroquarter)
2000,2001-02-21 03:42:00,2.825,232.815,,232.815,0.0,32881,280.0,
2001,2001-12-12 11:54:00,1.906,128.244,,128.244,0.0,27659,345.0,
2002,2002-12-30 20:24:00,1.817,118.064,,118.064,0.0,13228,332.0,
2003,2004-02-26 06:12:00,2.411,185.81400000000002,,185.81400000000002,0.0,41698,359.0,
2004,2005-03-28 19:36:00,0.847,17.945,,17.945,0.0,35202,358.0,
2005,2005-12-07 03:41:00,2.8160000000000003,231.798,,231.798,0.0,35818,365.0,
2006,2007-09-30 03:28:00,1.865,123.559,,123.559,0.0,41883,365.0,
2007,2008-01-10 12:16:00,2.045,144.12,,144.12,0.0,39037,366.0,
2008,2009-01-31 13:49:00,2.838,234.292,,234.292,0.0,42178,365.0,
2009,2009-12-01 18:44:00,1.4809999999999999,79.507,,79.507,0.0,42222,363.0,
2010,2011-01-17 02:07:00,1.892,126.648,,126.648,0.0,28569,355.0,
2011,2012-01-26 05:24:00,0.775,13.727,,13.727,0.0,41729,366.0,
2012,2013-01-20 20:00:00,8.425,366.67,,864.1338528138544,110.09975062344144,40083,365.0,Excluded: RT exceeded 110.1%
2013,2014-03-13 17:48:00,2.0380000000000003,143.322,,143.322,0.0,10782,229.0,
2014,2014-12-30 00:00:00,1.9580000000000002,134.19,,134.19,0.0,32319,363.0,
2015,2016-03-20 08:09:00,0.85,18.133,,18.133,0.0,42893,366.0,
2016,2017-03-06 08:48:00,1.253,53.191,,53.191,0.0,37755,329.0,
2017,2018-02-25 22:24:00,1.251,52.96,,52.96,0.0,37990,318.0,
