Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1928,1929-04-12 08:00:00,-2.146,0.0,,0.0,0,229,229.0,
1929,1930-04-09 08:00:00,-0.914,0.0,,0.0,0,305,305.0,
1930,1931-03-07 08:00:00,-2.06,0.0,,0.0,0,281,281.0,
1931,1931-10-01 08:00:00,-5.943,0.0,,0.0,0,255,255.0,
1932,1933-01-21 08:00:00,-11.567,0.0,,0.0,0,160,160.0,
1933,1933-12-31 11:00:00,0.457,41.726000000000006,,41.726000000000006,0,212,209.0,
1934,1934-12-14 08:00:00,0.183,10.550999999999998,,10.550999999999998,0,206,206.0,
1935,1936-05-24 08:00:00,0.183,10.550999999999998,,10.550999999999998,0,259,259.0,
1936,1937-02-15 08:00:00,0.29,21.065,,21.065,0,265,265.0,
1937,1938-04-05 08:00:00,-1.067,0.0,,0.0,0,275,275.0,
1938,1939-02-21 08:00:00,0.275,19.45,,19.45,0,216,216.0,
1939,1940-01-09 08:00:00,-0.27399999999999997,0.0,,0.0,0,241,241.0,
1940,1940-12-24 08:00:00,0.64,69.624,,69.624,0,275,275.0,
1941,1942-04-20 08:00:00,-1.798,0.0,,0.0,0,256,256.0,
1942,1943-07-24 08:00:00,-0.366,0.0,,0.0,0,195,195.0,
1943,1944-02-06 07:00:00,2.134,509.966,,509.966,0,240,222.0,
1944,1944-10-19 08:00:00,0.122,5.7410000000000005,,5.7410000000000005,0,247,247.0,
1945,1946-04-11 08:00:00,-0.5479999999999999,0.0,,0.0,0,287,287.0,
1946,1947-04-19 08:00:00,-3.0780000000000003,0.0,,0.0,0,270,270.0,
1947,1948-05-03 08:00:00,-1.493,0.0,,0.0,0,257,257.0,
1948,1948-10-01 08:00:00,-3.505,0.0,,0.0,0,188,188.0,
1949,1950-01-10 08:00:00,-2.255,0.0,,0.0,0,190,190.0,
1950,1951-01-10 08:00:00,-2.53,0.0,,0.0,0,253,253.0,
1951,1951-11-01 08:00:00,-4.328,0.0,,0.0,0,271,271.0,
1952,1953-03-04 08:00:00,-3.505,0.0,,0.0,0,289,289.0,
1953,1954-03-08 08:00:00,-5.608,0.0,,0.0,0,230,230.0,
1954,1955-02-10 08:00:00,0.335,26.163,,26.163,0,228,228.0,
1955,1956-03-24 08:00:00,-1.676,0.0,,0.0,0,222,222.0,
