Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1981,1982-09-02 12:00:00,0.05,0.009000000000000001,,0.009000000000000001,0.0,35,13.0,Excluded: Less than 91 days (1 Hydroquarter)
1982,1983-01-18 04:30:00,0.62,4.7,van Bladeren Record,4.7,0.0,291,92.0,
1983,1983-11-20 16:06:00,0.79,7.96,van Bladeren Record,7.96,0.0,365,87.0,
1984,1984-10-20 21:18:00,0.39399999999999996,1.57,van Bladeren Record,1.57,0.0,161,61.0,
1985,1985-10-31 22:06:00,0.7070000000000001,6.28,van Bladeren Record,6.28,0.0,122,50.0,
1986,1986-11-08 18:06:00,0.677,5.71,van Bladeren Record,5.71,0.0,380,119.0,
1987,1988-01-18 01:00:00,0.364,1.29,van Bladeren Record,1.29,0.0,246,109.0,
1988,1988-10-19 21:24:00,0.126,0.09,van Bladeren Record,0.09,0.0,123,77.0,
1989,1989-12-02 00:00:00,0.67,5.58,van Bladeren Record,5.58,0.0,452,169.0,
1990,1990-12-17 03:18:00,0.27,0.6,van Bladeren Record,0.6,0.0,369,141.0,
1991,1991-12-19 18:00:00,0.14800000000000002,0.04,van Bladeren Record,0.04,0.0,150,72.0,
1992,1993-02-14 22:36:00,0.623,4.75,van Bladeren Record,4.75,0.0,101,54.0,
1993,1994-02-12 17:30:00,0.32799999999999996,0.99,van Bladeren Record,0.99,0.0,454,164.0,
1994,1995-03-25 15:48:00,0.243,0.46299999999999997,,0.46299999999999997,0.0,166,90.0,Excluded: Less than 91 days (1 Hydroquarter)
1995,1996-02-14 02:36:00,1.9509999999999998,16.83,,40.132361904762284,71.14035087719299,619,235.0,Excluded: RT exceeded 71.1%
1996,1997-05-26 17:00:00,0.529,3.263,,3.263,0.0,521,214.0,
1997,1998-01-20 12:18:00,0.247,0.48200000000000004,,0.48200000000000004,0.0,1122,323.0,
1998,1998-12-31 09:36:00,0.265,0.5760000000000001,,0.5760000000000001,0.0,1226,356.0,
1999,2000-02-15 13:00:00,0.408,1.72,,1.72,0.0,1261,335.0,
2000,2000-10-27 05:25:00,0.7390000000000001,6.906000000000001,,6.906000000000001,0.0,1150,295.0,
2001,2001-12-02 01:48:00,0.424,1.899,,1.899,0.0,20851,363.0,
2002,2003-03-20 00:48:00,0.147,0.132,,0.132,0.0,43784,365.0,
2003,2003-10-19 20:12:00,0.11800000000000001,0.076,,0.076,0.0,12436,104.0,
2004,2005-01-14 09:36:00,0.24,0.449,,0.449,0.0,29106,243.0,
2005,2006-03-04 06:48:00,0.6859999999999999,5.88,,5.88,0.0,32067,273.0,
2006,2006-11-19 14:14:00,0.282,0.6759999999999999,,0.6759999999999999,0.0,38408,365.0,
2007,2008-01-23 07:48:00,1.074,14.940999999999999,,14.940999999999999,0.0,23573,366.0,
2008,2009-03-20 10:48:00,0.419,1.8419999999999999,,1.8419999999999999,0.0,25110,365.0,
2009,2010-01-28 19:00:00,0.609,4.518,,4.518,0.0,19576,365.0,
2010,2010-12-16 20:48:00,0.542,3.455,,3.455,0.0,22204,365.0,
2011,2011-12-27 17:00:00,0.20800000000000002,0.313,,0.313,0.0,28480,366.0,
2012,2012-11-25 04:33:00,0.863,9.572000000000001,,9.572000000000001,0.0,26425,365.0,
2013,2014-03-12 05:12:00,1.023,13.550999999999998,,13.550999999999998,0.0,24114,365.0,
2014,2014-12-10 10:00:00,0.245,0.473,,0.473,0.0,15642,362.0,
2015,2016-03-17 12:12:00,0.308,0.841,,0.841,0.0,9975,366.0,
2016,2017-04-06 23:24:00,0.484,2.637,,2.637,0.0,16431,353.0,
2017,2018-03-24 10:24:00,0.301,0.794,,0.794,0.0,4559,115.0,
