Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1934,1934-12-11 06:00:00,0.46299999999999997,10.770999999999999,,28.050954545454523,320.9090909090909,206,192.0,Excluded: RT exceeded 320.9%
1935,1936-05-24 08:00:00,0.28,10.770999999999999,,19.092272727272718,154.5454545454546,280,182.0,Excluded: RT exceeded 154.5%
1936,1936-11-13 06:00:00,0.768,10.770999999999999,,42.98209090909088,598.1818181818181,349,333.0,Excluded: RT exceeded 598.2%
1937,1938-02-10 08:00:00,-4.363,0.0,,0.0,0.0,307,307.0,
1938,1939-03-13 08:30:00,0.163,8.131,,13.364590909090902,48.18181818181819,332,323.0,Excluded: RT exceeded 48.2%
1939,1939-12-30 06:00:00,0.087,3.048,,3.048,0.0,298,296.0,
1940,1940-11-09 08:00:00,0.27,18.048,,18.60272727272726,145.4545454545455,318,318.0,Excluded: RT exceeded 145.5%
1941,1942-04-09 08:00:00,-1.62,0.0,,0.0,0.0,318,318.0,
1942,1943-09-03 08:00:00,0.221,13.055,,16.203954545454536,100.9090909090909,322,320.0,Excluded: RT exceeded 100.9%
1943,1944-02-04 08:00:00,0.925,140.216,,50.66795454545451,740.9090909090909,357,349.0,Excluded: RT exceeded 740.9%
1944,1944-11-05 08:00:00,0.145,6.733,,12.483409090909085,31.81818181818181,337,337.0,Excluded: RT exceeded 31.8%
1945,1946-02-12 08:00:00,0.35600000000000004,28.648000000000003,,22.81281818181817,223.63636363636368,330,330.0,Excluded: RT exceeded 223.6%
1946,1947-04-16 08:00:00,-0.8270000000000001,0.0,,0.0,0.0,315,315.0,
1947,1948-06-04 08:00:00,-1.1320000000000001,0.0,,0.0,0.0,328,328.0,
1948,1948-10-01 08:00:00,-3.448,0.0,,0.0,0.0,328,328.0,
1949,1950-01-15 08:00:00,-9.636000000000001,0.0,,0.0,0.0,346,346.0,
