Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1905,1905-12-16 03:00:00,4.328,190.623,,190.623,0.0,62,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1906,1907-02-07 09:00:00,3.444,83.90799999999999,,83.90799999999999,0.0,53,4.0,Excluded: Less than 91 days (1 Hydroquarter)
1907,1907-11-18 12:48:00,3.292,72.234,,72.234,0.0,22,3.0,Excluded: Less than 91 days (1 Hydroquarter)
1908,1909-01-22 11:00:00,5.822,773.058,,773.058,0.0,334,24.0,Excluded: Less than 91 days (1 Hydroquarter)
1911,1911-11-22 01:24:00,1.25,15.003,,15.003,0.0,4,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1914,1914-11-26 01:00:00,6.401,988.49,,1230.3259233870967,5.106732348111658,171,22.0,Excluded: Less than 91 days (1 Hydroquarter)
1915,1915-11-17 03:24:00,3.5660000000000003,94.443,,94.443,0.0,20,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1916,1917-02-26 03:00:00,3.033,61.17100000000001,,61.17100000000001,0.0,27,5.0,Excluded: Less than 91 days (1 Hydroquarter)
1917,1917-11-20 23:00:00,4.755,275.592,,275.592,0.0,148,21.0,Excluded: Less than 91 days (1 Hydroquarter)
1918,1918-12-31 11:00:00,3.505,89.039,,89.039,0.0,18,3.0,Excluded: Less than 91 days (1 Hydroquarter)
1920,1921-03-11 13:12:00,5.319,479.095,,479.095,0.0,48,6.0,Excluded: Less than 91 days (1 Hydroquarter)
1922,1922-11-06 01:24:00,3.49,87.75200000000001,,87.75200000000001,0.0,46,7.0,Excluded: Less than 91 days (1 Hydroquarter)
1924,1925-05-05 09:36:00,4.724,268.462,,268.462,0.0,29,6.0,Excluded: Less than 91 days (1 Hydroquarter)
1927,1928-01-13 12:00:00,4.2669999999999995,180.597,,180.597,0.0,35,7.0,Excluded: Less than 91 days (1 Hydroquarter)
1928,1928-11-28 12:00:00,2.362,41.63,,41.63,0.0,7,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1929,1930-03-10 14:00:00,2.8960000000000004,56.78,,56.78,0.0,11,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1931,1932-01-22 19:24:00,2.377,42.015,,42.015,0.0,6,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1933,1933-12-14 09:00:00,4.526,226.62599999999998,,226.62599999999998,0.0,81,21.0,Excluded: Less than 91 days (1 Hydroquarter)
1934,1934-12-07 22:00:00,2.21,37.861999999999995,,37.861999999999995,0.0,3,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1935,1936-05-24 12:00:00,4.907,318.02099999999996,,318.02099999999996,0.0,35,6.0,Excluded: Less than 91 days (1 Hydroquarter)
1936,1937-02-11 08:00:00,5.638999999999999,651.271,,651.271,0.0,14,5.0,Excluded: Less than 91 days (1 Hydroquarter)
1937,1937-12-23 13:00:00,3.475,86.48200000000001,,86.48200000000001,0.0,4,1.0,Excluded: Less than 91 days (1 Hydroquarter)
1938,1939-02-08 00:00:00,3.95,136.61,,136.61,0.0,8,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1939,1939-11-28 18:00:00,4.282,182.90900000000002,,182.90900000000002,0.0,8,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1940,1940-12-23 12:00:00,4.45,210.24,,210.24,0.0,41,8.0,Excluded: Less than 91 days (1 Hydroquarter)
1942,1942-12-04 06:24:00,4.801,270.608,,270.608,0.0,17,4.0,Excluded: Less than 91 days (1 Hydroquarter)
1943,1944-02-07 09:48:00,4.816,272.82599999999996,,272.82599999999996,0.0,43,9.0,Excluded: Less than 91 days (1 Hydroquarter)
1944,1945-02-03 01:00:00,2.987,59.97,,59.97,0.0,5,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1945,1946-02-11 13:00:00,5.029,301.91,,304.63359999999983,0.37924151696607045,12,3.0,Excluded: Less than 91 days (1 Hydroquarter)
1946,1946-12-23 22:00:00,2.5269999999999997,46.086000000000006,,46.086000000000006,0.0,3,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1947,1948-03-30 15:00:00,3.301,71.423,,71.423,0.0,6,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1948,1949-01-22 13:00:00,2.7430000000000003,52.318000000000005,,52.318000000000005,0.0,6,2.0,Excluded: Less than 91 days (1 Hydroquarter)
1949,1949-11-18 01:00:00,4.77,266.05,,266.05,0.0,11,3.0,Excluded: Less than 91 days (1 Hydroquarter)
