Hydroyear,DATE,COR.LEVEL,COR.FLOW,COMMENTS,EXT.FLOW,PERC.EXC,NUMREC,NUMDAYS,Exclusion Comments
1958,1959-03-22 08:00:00,-11.982999999999999,0.0,,0.0,0,171,170.0,
1959,1960-01-31 08:00:00,-10.917,0.0,,0.0,0,252,252.0,
1960,1961-07-11 08:00:00,-7.869,0.0,,0.0,0,219,219.0,
1961,1962-02-18 08:00:00,-8.142999999999999,0.0,,0.0,0,331,331.0,
1962,1962-10-01 08:00:00,-11.709000000000001,0.0,,0.0,0,310,310.0,
1963,1964-02-19 08:00:00,-10.825,0.0,,0.0,0,328,328.0,
1964,1965-02-21 18:00:00,-7.795,0.0,,0.0,0,665,292.0,
1965,1966-02-20 18:00:00,-9.062999999999999,0.0,,0.0,0,650,292.0,
1966,1967-04-10 10:06:00,1.0490000000000002,301.28700000000003,,301.28700000000003,0,459,192.0,
1967,1968-04-15 05:48:00,0.11800000000000001,10.242,,10.242,0,254,155.0,
1968,1969-05-22 11:42:00,0.046,2.472,,2.472,0,282,187.0,
1969,1969-12-09 00:48:00,0.48200000000000004,88.18299999999999,,88.18299999999999,0,329,182.0,
1970,1971-04-08 22:48:00,0.183,19.932000000000002,,19.932000000000002,0,308,189.0,
1971,1971-12-02 05:48:00,0.525,100.73100000000001,,100.73100000000001,0,257,153.0,
1972,1972-12-04 06:36:00,0.028999999999999998,1.235,,1.235,0,213,140.0,
1973,1974-01-25 03:00:00,0.14400000000000002,13.849,,13.849,0,233,145.0,
1974,1975-01-26 05:54:00,0.7509999999999999,176.72299999999998,,176.72299999999998,0,346,167.0,
1975,1976-02-11 23:24:00,0.601,124.435,,124.435,0,273,158.0,
1976,1977-02-04 10:12:00,0.307,43.938,,43.938,0,214,123.0,
1977,1978-01-28 07:06:00,2.351,1150.749,,1150.749,0,289,152.0,
1978,1979-03-03 08:06:00,0.08,5.692,,5.692,0,174,130.0,
1979,1980-01-08 08:18:00,0.423,72.014,,72.014,0,970,338.0,
1980,1981-01-25 05:54:00,0.22699999999999998,27.679000000000002,,27.679000000000002,0,451,189.0,
1981,1982-02-07 07:42:00,0.17,17.819000000000003,,17.819000000000003,0,390,170.0,
1982,1983-01-23 03:12:00,-1.074,0.0,,0.0,0,430,189.0,
1983,1983-12-31 10:48:00,0.08800000000000001,6.5729999999999995,,6.5729999999999995,0,866,302.0,
1984,1985-03-19 21:42:00,-1.86,0.0,,0.0,0,1139,350.0,
1985,1986-01-05 22:06:00,-2.218,0.0,,0.0,0,474,267.0,
1986,1987-03-22 23:24:00,0.161,16.406,,16.406,0,421,186.0,
1987,1988-03-18 08:48:00,0.127,11.448,,11.448,0,441,234.0,
1988,1989-02-24 12:24:00,0.153,15.184000000000001,,15.184000000000001,0,437,227.0,
1989,1989-12-02 00:18:00,0.22399999999999998,27.122,,27.122,0,533,245.0,
1990,1991-03-17 01:54:00,0.507,95.40100000000001,,95.40100000000001,0,421,231.0,
1991,1991-12-28 09:30:00,0.003,0.075,,0.075,0,311,211.0,
1992,1993-04-14 03:36:00,-0.17600000000000002,0.0,,0.0,0,340,202.0,
1993,1994-02-13 00:36:00,0.306,43.718,,43.718,0,255,171.0,
1994,1995-03-26 13:30:00,0.2,22.818,,22.818,0,310,173.0,
1995,1996-02-14 12:36:00,0.6859999999999999,153.18200000000002,,153.18200000000002,0,459,193.0,
1996,1997-03-08 09:12:00,0.392,64.018,,64.018,0,418,184.0,
1997,1998-02-17 13:24:00,0.324,47.731,,47.731,0,290,155.0,
1998,1998-12-31 14:18:00,0.511,96.57600000000001,,96.57600000000001,0,426,198.0,
1999,2000-02-11 04:36:00,0.8029999999999999,196.50400000000002,,196.50400000000002,0,594,197.0,
2000,2000-10-22 06:07:00,0.4,66.048,,66.048,0,532,230.0,
2001,2001-12-02 11:46:00,0.165,17.029,,17.029,0,676,289.0,
2002,2003-02-20 16:56:00,0.345,52.571999999999996,,52.571999999999996,0,607,292.0,
2003,2004-03-13 23:59:00,0.436,75.471,,75.471,0,2762,252.0,
2004,2005-01-19 06:48:00,0.42200000000000004,71.751,,71.751,0,1289,279.0,
2005,2006-03-01 05:21:00,0.63,133.98,,133.98,0,829,270.0,
2006,2006-10-01 03:39:00,-0.54,0.0,,0.0,0,20815,336.0,
2007,2008-01-23 15:43:00,0.69,154.59,,154.59,0,33942,365.0,
2008,2009-02-04 17:40:00,0.44299999999999995,77.357,,77.357,0,37400,365.0,
2009,2010-04-05 21:26:00,0.258,33.659,,33.659,0,32153,364.0,
2010,2010-12-16 13:36:00,0.895,233.55200000000002,,233.55200000000002,0,35091,365.0,
2011,2012-01-05 17:07:00,0.29100000000000004,40.473,,40.473,0,41333,366.0,
2012,2012-11-25 09:28:00,0.223,26.936999999999998,,26.936999999999998,0,37281,365.0,
2013,2014-03-11 00:22:00,0.9540000000000001,258.657,,258.657,0,36806,365.0,
2014,2014-12-28 04:31:00,0.415,69.917,,69.917,0,37709,365.0,
2015,2016-03-10 16:18:00,0.322,47.278999999999996,,47.278999999999996,0,31500,366.0,
2016,2017-02-22 05:22:00,0.38299999999999995,61.762,,61.762,0,27201,365.0,
2017,2018-03-23 11:56:00,1.157,352.995,,352.995,0,18964,233.0,
